"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"USC00044620","1952-01-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0","    2",",,0","  196",",,0"
"USC00044620","1952-01-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-01-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    8",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-02-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","   30",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    3",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0","    2",",,0","  904",",,0"
"USC00044620","1952-03-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0","    2",",,0","  160",",,0"
"USC00044620","1952-03-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0","    4",",,0","  762",",,0"
"USC00044620","1952-03-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","   33",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-03-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","  211",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","  287",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","   18",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    8",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","   64",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","   25",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-04-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-05-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-06-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-07-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-08-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-08-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-08-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1952-08-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
