"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00450317","1920-08-01","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-02","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-03","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-04","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-05","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-08-06","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-08-07","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-08","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-08-09","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-08-10","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-11","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-12","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-13","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-14","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-15","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-16","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-17","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-18","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-19","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-20","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-21","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-22","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-23","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-24","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-25","46.1","-118.95","109.7","ATTALIA, WA US","  107",",,6",,,,,,,,,,
"USC00450317","1920-08-26","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-27","46.1","-118.95","109.7","ATTALIA, WA US","   30",",,6",,,,,,,,,,
"USC00450317","1920-08-28","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-29","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-30","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-08-31","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-01","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-02","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-03","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-04","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-05","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-06","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-07","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-08","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-09","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-09-10","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-09-11","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-09-12","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-13","46.1","-118.95","109.7","ATTALIA, WA US","   51",",,6",,,,,,,,,,
"USC00450317","1920-09-14","46.1","-118.95","109.7","ATTALIA, WA US","   20",",,6",,,,,,,,,,
"USC00450317","1920-09-15","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-09-16","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-17","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-18","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-19","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-20","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-21","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-22","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-23","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-24","46.1","-118.95","109.7","ATTALIA, WA US","   25",",,6",,,,,,,,,,
"USC00450317","1920-09-25","46.1","-118.95","109.7","ATTALIA, WA US","    5",",,6",,,,,,,,,,
"USC00450317","1920-09-26","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-27","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-28","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-29","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-09-30","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-10-01","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-02","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-10-03","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-04","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-05","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-06","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-10-07","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-08","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-09","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-10","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-10-11","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-10-12","46.1","-118.95","109.7","ATTALIA, WA US","   36",",,6",,,,,,,,,,
"USC00450317","1920-10-13","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-10-14","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-15","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-16","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-17","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-18","46.1","-118.95","109.7","ATTALIA, WA US","   33",",,6",,,,,,,,,,
"USC00450317","1920-10-19","46.1","-118.95","109.7","ATTALIA, WA US","  155",",,6",,,,,,,,,,
"USC00450317","1920-10-20","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-21","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-22","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-23","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-24","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-25","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-26","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-27","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-10-28","46.1","-118.95","109.7","ATTALIA, WA US","   23",",,6",,,,,,,,,,
"USC00450317","1920-10-29","46.1","-118.95","109.7","ATTALIA, WA US","   25",",,6",,,,,,,,,,
"USC00450317","1920-10-30","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-10-31","46.1","-118.95","109.7","ATTALIA, WA US","    0","P,,6",,,,,,,,,,
"USC00450317","1920-11-01","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-02","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-03","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-04","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-05","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-06","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-07","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-08","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-09","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-10","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-11","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-12","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-13","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-11-14","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-15","46.1","-118.95","109.7","ATTALIA, WA US","   25",",,6",,,,,,,,,,
"USC00450317","1920-11-16","46.1","-118.95","109.7","ATTALIA, WA US","   38",",,6",,,,,,,,,,
"USC00450317","1920-11-17","46.1","-118.95","109.7","ATTALIA, WA US","   28",",,6",,,,,,,,,,
"USC00450317","1920-11-18","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-11-19","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-11-20","46.1","-118.95","109.7","ATTALIA, WA US","   38",",,6",,,,,,,,,,
"USC00450317","1920-11-21","46.1","-118.95","109.7","ATTALIA, WA US","   28",",,6",,,,,,,,,,
"USC00450317","1920-11-22","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-23","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-11-24","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-25","46.1","-118.95","109.7","ATTALIA, WA US","   15",",,6",,,,,,,,,,
"USC00450317","1920-11-26","46.1","-118.95","109.7","ATTALIA, WA US","   53",",,6",,,,,,,,,,
"USC00450317","1920-11-27","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-28","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-29","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-11-30","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-01","46.1","-118.95","109.7","ATTALIA, WA US","   13",",,6",,,,,,,,,,
"USC00450317","1920-12-02","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-03","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-04","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-05","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-06","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6",,,,,,,,,,
"USC00450317","1920-12-07","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0","T,,6",,,,,,,,
"USC00450317","1920-12-08","46.1","-118.95","109.7","ATTALIA, WA US","   36",",,6",,,,,,,,,,
"USC00450317","1920-12-09","46.1","-118.95","109.7","ATTALIA, WA US","   25",",,6",,,,,,,,,,
"USC00450317","1920-12-10","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-11","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-12","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-13","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-14","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-15","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-16","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-17","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-18","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-19","46.1","-118.95","109.7","ATTALIA, WA US","   51",",,6",,,,,,,,,,
"USC00450317","1920-12-20","46.1","-118.95","109.7","ATTALIA, WA US","   64",",,6",,,,,,,,,,
"USC00450317","1920-12-21","46.1","-118.95","109.7","ATTALIA, WA US","   76",",,6",,,,,,,,,,
"USC00450317","1920-12-22","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
"USC00450317","1920-12-23","46.1","-118.95","109.7","ATTALIA, WA US","   53",",,6",,,,,,,,,,
"USC00450317","1920-12-24","46.1","-118.95","109.7","ATTALIA, WA US","   51",",,6",,,,,,,,,,
"USC00450317","1920-12-25","46.1","-118.95","109.7","ATTALIA, WA US","    8",",,6",,,,,,,,,,
"USC00450317","1920-12-26","46.1","-118.95","109.7","ATTALIA, WA US","   13",",,6",,,,,,,,,,
"USC00450317","1920-12-27","46.1","-118.95","109.7","ATTALIA, WA US","    3",",,6",,,,,,,,,,
"USC00450317","1920-12-29","46.1","-118.95","109.7","ATTALIA, WA US","   13",",,6",,,,,,,,,,
"USC00450317","1920-12-30","46.1","-118.95","109.7","ATTALIA, WA US","    5",",,6",,,,,,,,,,
"USC00450317","1921-01-01","46.1","-118.95","109.7","ATTALIA, WA US","   30",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-02","46.1","-118.95","109.7","ATTALIA, WA US","   25",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-03","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-04","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-05","46.1","-118.95","109.7","ATTALIA, WA US","   20",",,6","    0","T,,6",,,,,,,,
"USC00450317","1921-01-06","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-07","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-08","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-09","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-10","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-11","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-12","46.1","-118.95","109.7","ATTALIA, WA US","   25",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-13","46.1","-118.95","109.7","ATTALIA, WA US",,,"    0",",,6",,,,,,,,
"USC00450317","1921-01-14","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-15","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-16","46.1","-118.95","109.7","ATTALIA, WA US","   13",",,6","   38",",,6","   51",",,6",,,,,,
"USC00450317","1921-01-17","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-18","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-19","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-20","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-21","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-22","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-23","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-24","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-25","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-26","46.1","-118.95","109.7","ATTALIA, WA US","   25",",,6","    0","T,,6",,,,,,,,
"USC00450317","1921-01-27","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-28","46.1","-118.95","109.7","ATTALIA, WA US","   28",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-29","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-01-30","46.1","-118.95","109.7","ATTALIA, WA US",,,"    0",",,6",,,,,,,,
"USC00450317","1921-01-31","46.1","-118.95","109.7","ATTALIA, WA US","   61",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-01","46.1","-118.95","109.7","ATTALIA, WA US","   38",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-02","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-03","46.1","-118.95","109.7","ATTALIA, WA US","   46",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-04","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-05","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-06","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-07","46.1","-118.95","109.7","ATTALIA, WA US","   13",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-08","46.1","-118.95","109.7","ATTALIA, WA US","   76",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-09","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-10","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-11","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-12","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-13","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-14","46.1","-118.95","109.7","ATTALIA, WA US","  135",",,6","    0","T,,6",,,,,,,,
"USC00450317","1921-02-15","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-16","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-17","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-18","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-19","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-20","46.1","-118.95","109.7","ATTALIA, WA US","   53",",,6","   46",",,6",,,,,,,,
"USC00450317","1921-02-21","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-22","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-23","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-24","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-25","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-26","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-27","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-02-28","46.1","-118.95","109.7","ATTALIA, WA US","   15",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-01","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-02","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-03","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-04","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-05","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-06","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-07","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-08","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-09","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-10","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-11","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-12","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-13","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0","T,,6",,,,,,,,
"USC00450317","1921-03-14","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-15","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-16","46.1","-118.95","109.7","ATTALIA, WA US","   28",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-17","46.1","-118.95","109.7","ATTALIA, WA US","    5",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-18","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-19","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-20","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-21","46.1","-118.95","109.7","ATTALIA, WA US","    0","T,,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-22","46.1","-118.95","109.7","ATTALIA, WA US","   10",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-23","46.1","-118.95","109.7","ATTALIA, WA US","   18",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-24","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-25","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-26","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-27","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-28","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-29","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-30","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-03-31","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6","    0",",,6",,,,,,,,
"USC00450317","1921-04-01","46.1","-118.95","109.7","ATTALIA, WA US","    0",",,6",,,,,,,,,,
