"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES"
"CA004010358","1976-04-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","   33",",,C",,,,
"CA004010358","1976-04-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   94",",,C","    0",",,C",,,,
"CA004010358","1976-04-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  139",",,C","  -22",",,C",,,,
"CA004010358","1976-04-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  244",",,C","   28",",,C",,,,
"CA004010358","1976-04-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  222",",,C","   61",",,C",,,,
"CA004010358","1976-04-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    0",",,C","  150",",,C","   44",",,C",,,,
"CA004010358","1976-04-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","   25",",,C","    0",",,C","  178",",,C","   50",",,C",,,,
"CA004010358","1976-04-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","   33",",,C","   18",",,C","   33",",,C","    6",",,C",,,,
"CA004010358","1976-04-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C","  -22",",,C","  -50",",,C",,,,
"CA004010358","1976-04-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   50",",,C","  -61",",,C",,,,
"CA004010358","1976-04-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","   53",",,C","    0",",,C","   89",",,C","  -33",",,C",,,,
"CA004010358","1976-04-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","   33",",,C","   15",",,C","   94",",,C","    0",",,C",,,,
"CA004010358","1976-04-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","   25",",,C","   13",",,C","   89",",,C","    0",",,C",,,,
"CA004010358","1976-04-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","   53",",,C","    0",",,C","   94",",,C","   22",",,C",,,,
"CA004010358","1976-04-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  100",",,C","   33",",,C",,,,
"CA004010358","1976-04-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  106",",,C","   -6",",,C",,,,
"CA004010358","1976-04-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  150",",,C","   22",",,C",,,,
"CA004010358","1976-04-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  156",",,C","   22",",,C",,,,
"CA004010358","1976-04-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  144",",,C","  -11",",,C",,,,
"CA004010358","1976-04-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  156",",,C","    0",",,C",,,,
"CA004010358","1976-04-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  156",",,C","   50",",,C",,,,
"CA004010358","1976-04-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","   11",",,C",,,,
"CA004010358","1976-05-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  122",",,C","  -11",",,C",,,,
"CA004010358","1976-05-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  100",",,C","  -17",",,C",,,,
"CA004010358","1976-05-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","  -50",",,C",,,,
"CA004010358","1976-05-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  161",",,C","   56",",,C",,,,
"CA004010358","1976-05-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  106",",,C","  -39",",,C",,,,
"CA004010358","1976-05-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  144",",,C","  -56",",,C",,,,
"CA004010358","1976-05-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  228",",,C","   11",",,C",,,,
"CA004010358","1976-05-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  272",",,C","   39",",,C",,,,
"CA004010358","1976-05-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","  111",",,C",,,,
"CA004010358","1976-05-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  244",",,C","   28",",,C",,,,
"CA004010358","1976-05-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","   25",",,C","    0",",,C","  244",",,C","   94",",,C",,,,
"CA004010358","1976-05-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  189",",,C","   67",",,C",,,,
"CA004010358","1976-05-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  267",",,C","   39",",,C",,,,
"CA004010358","1976-05-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  183",",,C","   89",",,C",,,,
"CA004010358","1976-05-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","   44",",,C",,,,
"CA004010358","1976-05-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  233",",,C","   17",",,C",,,,
"CA004010358","1976-05-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  256",",,C","   67",",,C",,,,
"CA004010358","1976-05-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  211",",,C","   56",",,C",,,,
"CA004010358","1976-05-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  189",",,C","   39",",,C",,,,
"CA004010358","1976-05-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    8",",,C","    0",",,C","  194",",,C","   33",",,C",,,,
"CA004010358","1976-05-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  222",",,C","   44",",,C",,,,
"CA004010358","1976-05-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  256",",,C","   44",",,C",,,,
"CA004010358","1976-05-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  256",",,C","   56",",,C",,,,
"CA004010358","1976-05-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  233",",,C","   72",",,C",,,,
"CA004010358","1976-05-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    0",",,C","  217",",,C","   94",",,C",,,,
"CA004010358","1976-05-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","   23",",,C","    0",",,C","  194",",,C","   94",",,C",,,,
"CA004010358","1976-05-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  256",",,C","   39",",,C",,,,
"CA004010358","1976-05-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","   72",",,C",,,,
"CA004010358","1976-05-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    8",",,C","    0",",,C","  194",",,C","   94",",,C",,,,
"CA004010358","1976-05-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  244",",,C","   56",",,C",,,,
"CA004010358","1976-05-31","50.9333","-105.7","579.0","AYLESBURY, SK CA","   48",",,C","    0",",,C","  294",",,C","   72",",,C",,,,
"CA004010358","1976-06-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","   76",",,C","    0",",,C","  250",",,C","  106",",,C",,,,
"CA004010358","1976-06-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  228",",,C","  128",",,C",,,,
"CA004010358","1976-06-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","   97",",,C","    0",",,C","  206",",,C","  106",",,C",,,,
"CA004010358","1976-06-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","  122",",,C",,,,
"CA004010358","1976-06-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  211",",,C","  111",",,C",,,,
"CA004010358","1976-06-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","   20",",,C","    0",",,C","  211",",,C","  100",",,C",,,,
"CA004010358","1976-06-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","  117",",,C",,,,
"CA004010358","1976-06-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    8",",,C","    0",",,C","  278",",,C","  100",",,C",,,,
"CA004010358","1976-06-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  267",",,C","  161",",,C",,,,
"CA004010358","1976-06-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","  165",",,C","    0",",,C","  294",",,C","  133",",,C",,,,
"CA004010358","1976-06-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  239",",,C","  139",",,C",,,,
"CA004010358","1976-06-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","  208",",,C","    0",",,C","  172",",,C","  128",",,C",,,,
"CA004010358","1976-06-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","   13",",,C","    0",",,C","  194",",,C","  122",",,C",,,,
"CA004010358","1976-06-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  183",",,C","  106",",,C",,,,
"CA004010358","1976-06-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","   28",",,C","    0",",,C","  239",",,C","   83",",,C",,,,
"CA004010358","1976-06-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  178",",,C","  122",",,C",,,,
"CA004010358","1976-06-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  178",",,C","   50",",,C",,,,
"CA004010358","1976-06-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  233",",,C","   72",",,C",,,,
"CA004010358","1976-06-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  283",",,C","  100",",,C",,,,
"CA004010358","1976-06-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  233",",,C","  144",",,C",,,,
"CA004010358","1976-06-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    5",",,C","    0",",,C","  222",",,C","   61",",,C",,,,
"CA004010358","1976-06-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","  114",",,C","    0",",,C","  194",",,C","  122",",,C",,,,
"CA004010358","1976-06-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","   20",",,C","    0",",,C","  150",",,C","  100",",,C",,,,
"CA004010358","1976-06-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","   25",",,C","    0",",,C","  167",",,C","   89",",,C",,,,
"CA004010358","1976-06-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","   30",",,C","    0",",,C","  172",",,C","   83",",,C",,,,
"CA004010358","1976-06-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","   10",",,C","    0",",,C","  161",",,C","   44",",,C",,,,
"CA004010358","1976-06-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  183",",,C","   72",",,C",,,,
"CA004010358","1976-06-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","   53",",,C","    0",",,C","  178",",,C","   94",",,C",,,,
"CA004010358","1976-06-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  233",",,C","   56",",,C",,,,
"CA004010358","1976-06-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","   94",",,C",,,,
"CA004010358","1976-07-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  283",",,C","  128",",,C",,,,
"CA004010358","1976-07-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","   81",",,C","    0",",,C","  189",",,C","  128",",,C",,,,
"CA004010358","1976-07-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  267",",,C","  128",",,C",,,,
"CA004010358","1976-07-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  300",",,C","  117",",,C",,,,
"CA004010358","1976-07-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  267",",,C","  156",",,C",,,,
"CA004010358","1976-07-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  272",",,C","  111",",,C",,,,
"CA004010358","1976-07-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","  257",",,C","    0",",,C","  283",",,C","  133",",,C",,,,
"CA004010358","1976-07-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","  156",",,C",,,,
"CA004010358","1976-07-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  267",",,C","  156",",,C",,,,
"CA004010358","1976-07-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","  117",",,C",,,,
"CA004010358","1976-07-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","  198",",,C","    0",",,C","  233",",,C","  128",",,C",,,,
"CA004010358","1976-07-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    0",",,C","  200",",,C","  133",",,C",,,,
"CA004010358","1976-07-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  233",",,C","  144",",,C",,,,
"CA004010358","1976-07-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  183",",,C","  111",",,C",,,,
"CA004010358","1976-07-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","   89",",,C",,,,
"CA004010358","1976-07-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  250",",,C","   89",",,C",,,,
"CA004010358","1976-07-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  322",",,C","  100",",,C",,,,
"CA004010358","1976-07-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  278",",,C","  150",",,C",,,,
"CA004010358","1976-07-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  228",",,C","  128",",,C",,,,
"CA004010358","1976-07-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  272",",,C","   89",",,C",,,,
"CA004010358","1976-07-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  283",",,C","  128",",,C",,,,
"CA004010358","1976-07-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  250",",,C","  117",",,C",,,,
"CA004010358","1976-07-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","  106",",,C",,,,
"CA004010358","1976-07-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","   53",",,C","    0",",,C","  322",",,C","  122",",,C",,,,
"CA004010358","1976-07-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","  150",",,C",,,,
"CA004010358","1976-07-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  333",",,C","  106",",,C",,,,
"CA004010358","1976-07-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  200",",,C","  144",",,C",,,,
"CA004010358","1976-07-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  244",",,C","  100",",,C",,,,
"CA004010358","1976-07-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","  122",",,C",,,,
"CA004010358","1976-07-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  233",",,C","  106",",,C",,,,
"CA004010358","1976-07-31","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  228",",,C","  128",",,C",,,,
"CA004010358","1976-08-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","  106",",,C",,,,
"CA004010358","1976-08-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  294",",,C","   67",",,C",,,,
"CA004010358","1976-08-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  317",",,C","  106",",,C",,,,
"CA004010358","1976-08-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  250",",,C","  167",",,C",,,,
"CA004010358","1976-08-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  244",",,C","   78",",,C",,,,
"CA004010358","1976-08-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  294",",,C","   67",",,C",,,,
"CA004010358","1976-08-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  289",",,C","  100",",,C",,,,
"CA004010358","1976-08-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  294",",,C","  122",",,C",,,,
"CA004010358","1976-08-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","  156",",,C",,,,
"CA004010358","1976-08-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","   43",",,C","    0",",,C","  267",",,C","  128",",,C",,,,
"CA004010358","1976-08-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  289",",,C","  139",",,C",,,,
"CA004010358","1976-08-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  278",",,C","  117",",,C",,,,
"CA004010358","1976-08-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  250",",,C","  156",",,C",,,,
"CA004010358","1976-08-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  306",",,C","  122",",,C",,,,
"CA004010358","1976-08-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","  144",",,C",,,,
"CA004010358","1976-08-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","   13",",,C","    0",",,C","  306",",,C","  167",",,C",,,,
"CA004010358","1976-08-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","   83",",,C",,,,
"CA004010358","1976-08-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","   89",",,C",,,,
"CA004010358","1976-08-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  272",",,C","  122",",,C",,,,
"CA004010358","1976-08-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  256",",,C","  106",",,C",,,,
"CA004010358","1976-08-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","   89",",,C",,,,
"CA004010358","1976-08-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  367",",,C","   67",",,C",,,,
"CA004010358","1976-08-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  350",",,C","  161",",,C",,,,
"CA004010358","1976-08-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  239",",,C","  144",",,C",,,,
"CA004010358","1976-08-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","   58",",,C","    0",",,C","  289",",,C","  106",",,C",,,,
"CA004010358","1976-08-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    0",",,C","  217",",,C","  144",",,C",,,,
"CA004010358","1976-08-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  156",",,C","   83",",,C",,,,
"CA004010358","1976-08-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  183",",,C","   11",",,C",,,,
"CA004010358","1976-08-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  267",",,C","   28",",,C",,,,
"CA004010358","1976-08-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  261",",,C","   67",",,C",,,,
"CA004010358","1976-08-31","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  272",",,C","   72",",,C",,,,
"CA004010358","1976-09-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    8",",,C","    0",",,C","  222",",,C","   72",",,C",,,,
"CA004010358","1976-09-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  194",",,C","  106",",,C",,,,
"CA004010358","1976-09-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  217",",,C","   67",",,C",,,,
"CA004010358","1976-09-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  267",",,C","   56",",,C",,,,
"CA004010358","1976-09-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  311",",,C","  117",",,C",,,,
"CA004010358","1976-09-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  283",",,C","  117",",,C",,,,
"CA004010358","1976-09-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","   13",",,C","    0",",,C","  133",",,C","   89",",,C",,,,
"CA004010358","1976-09-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  161",",,C","   33",",,C",,,,
"CA004010358","1976-09-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  244",",,C","   44",",,C",,,,
"CA004010358","1976-09-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","   67",",,C",,,,
"CA004010358","1976-09-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","  133",",,C",,,,
"CA004010358","1976-09-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","   51",",,C","    0",",,C","  133",",,C","   89",",,C",,,,
"CA004010358","1976-09-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  156",",,C","   72",",,C",,,,
"CA004010358","1976-09-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  244",",,C","   22",",,C",,,,
"CA004010358","1976-09-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  272",",,C","   56",",,C",,,,
"CA004010358","1976-09-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  289",",,C","   56",",,C",,,,
"CA004010358","1976-09-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  311",",,C","   83",",,C",,,,
"CA004010358","1976-09-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  167",",,C","   78",",,C",,,,
"CA004010358","1976-09-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","   11",",,C",,,,
"CA004010358","1976-09-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  239",",,C","   61",",,C",,,,
"CA004010358","1976-09-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  244",",,C","   22",",,C",,,,
"CA004010358","1976-09-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  139",",,C","   28",",,C",,,,
"CA004010358","1976-09-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","  -17",",,C",,,,
"CA004010358","1976-09-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  178",",,C","   67",",,C",,,,
"CA004010358","1976-09-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  206",",,C","   -6",",,C",,,,
"CA004010358","1976-09-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  117",",,C","  -28",",,C",,,,
"CA004010358","1976-09-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","  -39",",,C",,,,
"CA004010358","1976-09-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  256",",,C","   61",",,C",,,,
"CA004010358","1976-09-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  278",",,C","   50",",,C",,,,
"CA004010358","1976-09-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","   72",",,C",,,,
"CA004010358","1976-10-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  228",",,C","   56",",,C",,,,
"CA004010358","1976-10-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  206",",,C","   61",",,C",,,,
"CA004010358","1976-10-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","   13",",,C","    0","T,,C","  100",",,C","   72",",,C",,,,
"CA004010358","1976-10-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    3",",,C","   -6",",,C","  -39",",,C",,,,
"CA004010358","1976-10-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   61",",,C","  -39",",,C",,,,
"CA004010358","1976-10-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   56",",,C","  -17",",,C",,,,
"CA004010358","1976-10-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  178",",,C","  -78",",,C",,,,
"CA004010358","1976-10-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  178",",,C","   56",",,C",,,,
"CA004010358","1976-10-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  189",",,C","   39",",,C",,,,
"CA004010358","1976-10-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  239",",,C","   28",",,C",,,,
"CA004010358","1976-10-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  189",",,C","   39",",,C",,,,
"CA004010358","1976-10-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  150",",,C","   39",",,C",,,,
"CA004010358","1976-10-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  178",",,C","   22",",,C",,,,
"CA004010358","1976-10-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   44",",,C","    6",",,C",,,,
