"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00358343","1913-09-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   30",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","   58",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-09-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","  178",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","  150",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","  523",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","   46",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","   30",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","   94",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-26","45.016667","-119.966667","1176.2","TAMARACK, OR US",,,"    0",",,6","    0",",,6",,
"USC00358343","1913-10-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-10-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","   18",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","   61",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","   71",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    3",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","   48",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","   41",",,6","   13",",,6","    0",",,6",,
"USC00358343","1913-11-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","   41",",,6","   38",",,6","   51",",,6",,
"USC00358343","1913-11-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   23",",,6","   25",",,6","   51",",,6",,
"USC00358343","1913-11-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1913-11-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","   18",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","   76",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-11-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","   91",",,6","  127",",,6","  127",",,6",,
"USC00358343","1913-11-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","    0",",,6","  102",",,6",,
"USC00358343","1913-11-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1913-12-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1913-12-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1913-12-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1913-12-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1913-12-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1913-12-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1913-12-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1913-12-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1913-12-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1913-12-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1913-12-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-12-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-12-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-12-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-12-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-12-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1913-12-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","   20",",,6","   25",",,6",,
"USC00358343","1913-12-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6",,,"   25",",,6",,
"USC00358343","1913-12-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","   25",",,6",,
"USC00358343","1913-12-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1913-12-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1913-12-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","   41",",,6","   89",",,6","  102",",,6",,
"USC00358343","1913-12-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1913-12-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","   23",",,6","   25",",,6","  127",",,6",,
"USC00358343","1913-12-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","   25",",,6","  152",",,6",,
"USC00358343","1913-12-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","  152",",,6",,
"USC00358343","1913-12-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","   13",",,6","  152",",,6",,
"USC00358343","1913-12-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","P,,6","    0",",,6","  127",",,6",,
"USC00358343","1913-12-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","P,,6","    0",",,6","  127",",,6",,
"USC00358343","1913-12-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","   30",",,6","   76",",,6","  203",",,6",,
"USC00358343","1913-12-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","  122",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-01-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-01-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","   56",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-01-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","   30",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-01-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","   15",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","   28",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    3",",,6","   13",",,6","   25",",,6",,
"USC00358343","1914-01-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-01-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","   64",",,6","   51",",,6","   51",",,6",,
"USC00358343","1914-01-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","   13",",,6","   25",",,6",,
"USC00358343","1914-01-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-01-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","   30",",,6","   51",",,6","   51",",,6",,
"USC00358343","1914-01-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-01-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","   53",",,6","  102",",,6","  152",",,6",,
"USC00358343","1914-01-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   79",",,6","   51",",,6","   76",",,6",,
"USC00358343","1914-01-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","   66",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-01-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-01-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","   97",",,6","  178",",,6","  229",",,6",,
"USC00358343","1914-01-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","    0",",,6","  127",",,6",,
"USC00358343","1914-01-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","  127",",,6",,
"USC00358343","1914-01-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","   25",",,6","  152",",,6",,
"USC00358343","1914-01-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","  127",",,6",,
"USC00358343","1914-01-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1914-01-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-01-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","   33",",,6","   76",",,6","  152",",,6",,
"USC00358343","1914-02-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1914-02-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1914-02-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1914-02-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1914-02-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","   56",",,6","   25",",,6","  127",",,6",,
"USC00358343","1914-02-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","   30",",,6","   25",",,6","  127",",,6",,
"USC00358343","1914-02-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    5",",,6","    0",",,6","  102",",,6",,
"USC00358343","1914-02-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","   23",",,6","    0",",,6","  102",",,6",,
"USC00358343","1914-02-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1914-02-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-02-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   81",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-02-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-02-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-02-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","   69",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-02-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-02-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-02-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-02-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","P,,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","   66",",,6","   13",",,6","    0",",,6",,
"USC00358343","1914-03-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","   61",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","   36",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","   13",",,6","    0",",,6",,
"USC00358343","1914-03-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-03-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","   61",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","  165",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","   28",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","  203",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1914-04-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
