"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00044979","1972-05-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  233",",,0","  100",",,0",,,,,,,"  130",",,0,1000",,,,,,,"   67",",,0","  256",",,0","  144",",,0,1000","  398",",,0"
"USC00044979","1972-05-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  183",",,0","  100",",,0",,,,,,,"   66",",,0,1000",,,,,,,"   78",",,0","  178",",,0","  128",",,0,1000","  233",",,0"
"USC00044979","1972-05-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044979","1972-05-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  228",",,0","  106",",,0","    2",",,0",,,"    2",",,0",,,"  135",",,0",,,"  414",",,0","   94",",,0","  272",",,0","  200",",,0,1000",,
"USC00044979","1972-05-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044979","1972-05-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  289",",,0","   83",",,0","    2",",,0",,,"    2",",,0",,,"  257",",,0",,,"  409",",,0","   83",",,0","  283",",,0","  189",",,0,1000",,
"USC00044979","1972-05-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  261",",,0","  128",",,0",,,,,,,"  130",",,0,1000",,,,,,,"   94",",,0","  261",",,0","  211",",,0,1000","  245",",,0"
"USC00044979","1972-05-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  294",",,0","  122",",,0",,,,,,,"  132",",,0,1000",,,,,,,"  117",",,0","  289",",,0","  222",",,0,1000","  196",",,0"
"USC00044979","1972-05-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  311",",,0","  128",",,0",,,,,,,"  132",",,0,1000",,,,,,,"  128",",,0","  300",",,0","  228",",,0,1000","  183",",,0"
"USC00044979","1972-05-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  328",",,0","  161",",,0",,,,,,,"  150",",,0,1000",,,,,,,"  128",",,0","  311",",,0","  267",",,0,1000","  163",",,0"
"USC00044979","1972-05-29","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  167",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  144",",,0","  322",",,0","  306",",,0,1000","  174",",,0"
"USC00044979","1972-05-30","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  167",",,0",,,,,,,"  188",",,0,1000",,,,,,,"  144",",,0","  311",",,0","  267",",,0,1000","  229",",,0"
"USC00044979","1972-05-31","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  172",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  144",",,0","  322",",,0","  256",",,0,1000","  163",",,0"
"USC00044979","1972-06-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  350",",,0","  156",",,0",,,,,,,"  155",",,0,1000",,,,,,,"  144",",,0","  300",",,0","  272",",,0,1000","  183",",,0"
"USC00044979","1972-06-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  328",",,0","  178",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  150",",,0","  294",",,0","  261",",,0,1000","  203",",,0"
"USC00044979","1972-06-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  133",",,0","  306",",,0","  250",",,0,1000","  179",",,0"
"USC00044979","1972-06-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  322",",,0","  150",",,0",,,,,,,"  163",",,0,1000",,,,,,,"  128",",,0","  289",",,0","  244",",,0,1000","  225",",,0"
"USC00044979","1972-06-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  189",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  156",",,0","  311",",,0","  311",",,0,1000","  190",",,0"
"USC00044979","1972-06-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  367",",,0","  228",",,0",,,,,,,"  183",",,0,1000",,,,,,,"  172",",,0","  322",",,0","  289",",,0,1000","  188",",,0"
"USC00044979","1972-06-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  194",",,0",,,,,,,"   79",",,0,1000",,,,,,,"  178",",,0","  278",",,0","  256",",,0,1000","  126",",,0"
"USC00044979","1972-06-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  328",",,0","  133",",,0",,,,,,,"  114",",,0,1000",,,,,,,"  150",",,0","  311",",,0","  222",",,0,1000","  159",",,0"
"USC00044979","1972-06-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  283",",,0","  128",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  117",",,0","  294",",,0","  217",",,0,1000","  227",",,0"
"USC00044979","1972-06-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  244",",,0","  100",",,0",,,,,,,"   81",",,0,1000",,,,,,,"  100",",,0","  261",",,0","  161",",,0,1000","  229",",,0"
"USC00044979","1972-06-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  228",",,0","   94",",,0",,,,,,,"  127",",,0,1000",,,,,,,"   89",",,0","  261",",,0","  178",",,0,1000","  253",",,0"
"USC00044979","1972-06-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  267",",,0","  139",",,0",,,,,,,"  147",",,0,1000",,,,,,,"  106",",,0","  267",",,0","  244",",,0,1000","  225",",,0"
"USC00044979","1972-06-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  311",",,0","  172",",,0",,,,,,,"  145",",,0,1000",,,,,,,"  139",",,0","  300",",,0","  272",",,0,1000","  193",",,0"
"USC00044979","1972-06-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  339",",,0","  167",",,0",,,,,,,"  173",",,0,1000",,,,,,,"  144",",,0","  322",",,0","  267",",,0,1000","  256",",,0"
"USC00044979","1972-06-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  178",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  144",",,0","  311",",,0","  267",",,0,1000","  256",",,0"
"USC00044979","1972-06-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  339",",,0","  178",",,0",,,,,,,"  163",",,0,1000",,,,,,,"  139",",,0","  311",",,0","  261",",,0,1000","  211",",,0"
"USC00044979","1972-06-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  333",",,0","  144",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  128",",,0","  294",",,0","  228",",,0,1000","  225",",,0"
"USC00044979","1972-06-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  333",",,0","  167",",,0",,,,,,,"  155",",,0,1000",,,,,,,"  128",",,0","  311",",,0","  261",",,0,1000","  185",",,0"
"USC00044979","1972-06-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  156",",,0",,,,,,,"  183",",,0,1000",,,,,,,"  128",",,0","  322",",,0","  239",",,0,1000","  183",",,0"
"USC00044979","1972-06-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  328",",,0","  156",",,0",,,,,,,"  130",",,0,1000",,,,,,,"  161",",,0","  317",",,0","  272",",,0,1000","  153",",,0"
"USC00044979","1972-06-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  161",",,0",,,,,,,"  157",",,0,1000",,,,,,,"  150",",,0","  322",",,0","  228",",,0,1000","  225",",,0"
"USC00044979","1972-06-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  339",",,0","  156",",,0",,,,,,,"  183",",,0,1000",,,,,,,"  133",",,0","  311",",,0","  217",",,0,1000","  232",",,0"
"USC00044979","1972-06-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  294",",,0","  117",",,0",,,,,,,"  122",",,0,1000",,,,,,,"  111",",,0","  289",",,0","  194",",,0,1000","  372",",,0"
"USC00044979","1972-06-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  261",",,0","  106",",,0",,,,,,,"  119",",,0,1000",,,,,,,"  100",",,0","  278",",,0","  172",",,0,1000","  222",",,0"
"USC00044979","1972-06-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  267",",,0","  128",",,0",,,,,,,"  119",",,0,1000",,,,,,,"  100",",,0","  278",",,0","  200",",,0,1000","  193",",,0"
"USC00044979","1972-06-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  294",",,0","  144",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  117",",,0","  294",",,0","  250",",,0,1000","  209",",,0"
"USC00044979","1972-06-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  322",",,0","  167",",,0",,,,,,,"  155",",,0,1000",,,,,,,"  144",",,0","  317",",,0","  267",",,0,1000","  179",",,0"
"USC00044979","1972-06-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  350",",,0","  156",",,0",,,,,,,"  157",",,0,1000",,,,,,,"  144",",,0","  322",",,0","  294",",,0,1000","  185",",,0"
"USC00044979","1972-06-29","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  361",",,0","  172",",,0",,,,,,,"  175",",,0,1000",,,,,,,"  156",",,0","  322",",,0","  300",",,0,1000","  214",",,0"
"USC00044979","1972-06-30","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  383",",,0","  228",",,0",,,,,,,"  191",",,0,1000",,,,,,,"  167",",,0","  328",",,0","  339",",,0,1000","  212",",,0"
"USC00044979","1972-07-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  411",",,0","  239",",,0",,,,,,,"  191",",,0,1000",,,,,,,"  178",",,0","  339",",,0","  311",",,0,1000","  217",",,0"
"USC00044979","1972-07-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  394",",,0","  144",",,0",,,,,,,"  170",",,0,1000",,,,,,,"  156",",,0","  333",",,0","  239",",,0,1000","  183",",,0"
"USC00044979","1972-07-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  156",",,0","  333",",,0","  239",",,0,1000","  145",",,0"
"USC00044979","1972-07-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  333",",,0","  161",",,0",,,,,,,"  114",",,0,1000",,,,,,,"  167",",,0","  322",",,0","  233",",,0,1000","  134",",,0"
"USC00044979","1972-07-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  161",",,0",,,,,,,"  147",",,0,1000",,,,,,,"  156",",,0","  328",",,0","  250",",,0,1000","  146",",,0"
"USC00044979","1972-07-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  133",",,0",,,,,,,"  117",",,0,1000",,,,,,,"  144",",,0","  328",",,0","  233",",,0,1000","  161",",,0"
"USC00044979","1972-07-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  328",",,0","  139",",,0",,,,,,,"  142",",,0,1000",,,,,,,"  128",",,0","  361",",,0","  250",",,0,1000","  154",",,0"
"USC00044979","1972-07-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  339",",,0","  200",",,0",,,,,,,"  145",",,0,1000",,,,,,,"  133",",,0","  306",",,0","  289",",,0,1000","  172",",,0"
"USC00044979","1972-07-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  350",",,0","  172",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  156",",,0","  300",",,0","  256",",,0,1000","  151",",,0"
"USC00044979","1972-07-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  178",",,0",,,,,,,"  160",",,0,1000",,,,,,,"  144",",,0","  322",",,0","  256",",,0,1000","  190",",,0"
"USC00044979","1972-07-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  339",",,0","  189",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  156",",,0","  322",",,0","  283",",,0,1000","  174",",,0"
"USC00044979","1972-07-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  217",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  178",",,0","  333",",,0","  306",",,0,1000","  153",",,0"
"USC00044979","1972-07-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  394",",,0","  239",",,0",,,,,,,"  183",",,0,1000",,,,,,,"  183",",,0","  339",",,0","  344",",,0,1000","  200",",,0"
"USC00044979","1972-07-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  417",",,0","  233",",,0",,,,,,,"  188",",,0,1000",,,,,,,"  189",",,0","  350",",,0","  367",",,0,1000","  208",",,0"
"USC00044979","1972-07-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  433",",,0","  250",",,0",,,,,,,"  208",",,0,1000",,,,,,,"  183",",,0","  350",",,0","  339",",,0,1000","  190",",,0"
"USC00044979","1972-07-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  439",",,0","  194",",,0",,,,,,,"  239",",,0,1000",,,,,,,"  178",",,0","  356",",,0","  233",",,0,1000","  235",",,0"
"USC00044979","1972-07-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  361",",,0","  167",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  161",",,0","  333",",,0","  222",",,0,1000","  187",",,0"
"USC00044979","1972-07-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  333",",,0","  150",",,0",,,,,,,"  130",",,0,1000",,,,,,,"  156",",,0","  328",",,0","  239",",,0,1000","  164",",,0"
"USC00044979","1972-07-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  322",",,0","  139",",,0",,,,,,,"  135",",,0,1000",,,,,,,"  144",",,0","  328",",,0","  206",",,0,1000","  164",",,0"
"USC00044979","1972-07-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  311",",,0","  139",",,0",,,,,,,"  137",",,0,1000",,,,,,,"  111",",,0","  339",",,0","  189",",,0,1000","  275",",,0"
"USC00044979","1972-07-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  256",",,0","  133",",,0",,,,,,,"  107",",,0,1000",,,,,,,"  133",",,0","  294",",,0","  200",",,0,1000","  166",",,0"
"USC00044979","1972-07-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  272",",,0","  139",",,0",,,,,,,"  104",",,0,1000",,,,,,,"  144",",,0","  300",",,0","  200",",,0,1000","  151",",,0"
"USC00044979","1972-07-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  311",",,0","  156",",,0",,,,,,,"  114",",,0,1000",,,,,,,"  144",",,0","  317",",,0","  194",",,0,1000","  148",",,0"
"USC00044979","1972-07-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  311",",,0","  139",",,0",,,,,,,"  117",",,0,1000",,,,,,,"  150",",,0","  317",",,0","  228",",,0,1000","  161",",,0"
"USC00044979","1972-07-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  317",",,0","  161",",,0",,,,,,,"  114",",,0,1000",,,,,,,"  111",",,0","  339",",,0","  217",",,0,1000","  158",",,0"
"USC00044979","1972-07-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  328",",,0","  150",",,0",,,,,,,"  140",",,0,1000",,,,,,,"  144",",,0","  317",",,0","  211",",,0,1000","  171",",,0"
"USC00044979","1972-07-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  328",",,0","  178",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  139",",,0","  311",",,0","  289",",,0,1000","  196",",,0"
"USC00044979","1972-07-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  200",",,0",,,,,,,"  157",",,0,1000",,,,,,,"  144",",,0","  317",",,0","  328",",,0,1000","  169",",,0"
"USC00044979","1972-07-29","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  378",",,0","  222",",,0",,,,,,,"  157",",,0,1000",,,,,,,"  183",",,0","  328",",,0","  306",",,0,1000","  145",",,0"
"USC00044979","1972-07-30","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  383",",,0","  256",",,0",,,,,,,"  132",",,0,1000",,,,,,,"  194",",,0","  333",",,0","  267",",,0,1000","  105",",,0"
"USC00044979","1972-07-31","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  367",",,0","  156",",,0",,,,,,,"  145",",,0,1000",,,,,,,"  156",",,0","  328",",,0","  250",",,0,1000","  164",",,0"
"USC00044979","1972-08-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  372",",,0","  200",",,0",,,,,,,"  191",",,0,1000",,,,,,,"  139",",,0","  322",",,0","  272",",,0,1000","  256",",,0"
"USC00044979","1972-08-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  144",",,0",,,,,,,"  188",",,0,1000",,,,,,,"  122",",,0","  311",",,0","  244",",,0,1000","  272",",,0"
"USC00044979","1972-08-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  350",",,0","  183",",,0",,,,,,,"  150",",,0,1000",,,,,,,"  150",",,0","  317",",,0","  250",",,0,1000","  198",",,0"
"USC00044979","1972-08-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  339",",,0","  139",",,0",,,,,,,"  127",",,0,1000",,,,,,,"  133",",,0","  322",",,0","  217",",,0,1000","  150",",,0"
"USC00044979","1972-08-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  339",",,0","  178",",,0",,,,,,,"  114",",,0,1000",,,,,,,"  156",",,0","  322",",,0","  256",",,0,1000","  135",",,0"
"USC00044979","1972-08-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  378",",,0","  244",",,0",,,,,,,"  160",",,0,1000",,,,,,,"  178",",,0","  333",",,0","  311",",,0,1000","  179",",,0"
"USC00044979","1972-08-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  400",",,0","  144",",,0",,,,,,,"  185",",,0,1000",,,,,,,"  128",",,0","  333",",,0","  289",",,0,1000","  249",",,0"
"USC00044979","1972-08-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  378",",,0","  117",",,0",,,,,,,"  157",",,0,1000",,,,,,,"  111",",,0","  328",",,0","  261",",,0,1000","  158",",,0"
"USC00044979","1972-08-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  367",",,0","  128",",,0",,,,,,,"  130",",,0,1000",,,,,,,"  111",",,0","  322",",,0","  261",",,0,1000","  137",",,0"
"USC00044979","1972-08-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  372",",,0","  139",",,0",,,,,,,"  150",",,0,1000",,,,,,,"  122",",,0","  344",",,0","  283",",,0,1000","  196",",,0"
"USC00044979","1972-08-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  378",",,0","  133",",,0",,,,,,,"  160",",,0,1000",,,,,,,"  117",",,0","  339",",,0","  256",",,0,1000","  195",",,0"
"USC00044979","1972-08-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  378",",,0","  167",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  144",",,0","  317",",,0","  278",",,0,1000","  200",",,0"
"USC00044979","1972-08-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  356",",,0","  183",",,0",,,,,,,"  165",",,0,1000",,,,,,,"  139",",,0","  317",",,0","  250",",,0,1000","  230",",,0"
"USC00044979","1972-08-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  322",",,0","  156",",,0",,,,,,,"  152",",,0,1000",,,,,,,"  111",",,0","  317",",,0","  211",",,0,1000","  332",",,0"
"USC00044979","1972-08-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  283",",,0","  117",",,0",,,,,,,"  142",",,0,1000",,,,,,,"  106",",,0","  294",",,0","  167",",,0,1000","  211",",,0"
"USC00044979","1972-08-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  256",",,0","  128",",,0",,,,,,,"   94",",,0,1000",,,,,,,"  111",",,0","  278",",,0","  200",",,0,1000","  161",",,0"
"USC00044979","1972-08-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  283",",,0","  150",",,0",,,,,,,"  114",",,0,1000",,,,,,,"  150",",,0","  278",",,0","  194",",,0,1000","  174",",,0"
"USC00044979","1972-08-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  283",",,0","  133",",,0",,,,,,,"  117",",,0,1000",,,,,,,"  133",",,0","  289",",,0","  222",",,0,1000","  193",",,0"
"USC00044979","1972-08-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  300",",,0","  128",",,0",,,,,,,"  124",",,0,1000",,,,,,,"  128",",,0","  300",",,0","  172",",,0,1000","  183",",,0"
"USC00044979","1972-08-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  278",",,0","  144",",,0",,,,,,,"   97",",,0,1000",,,,,,,"  128",",,0","  300",",,0","  217",",,0,1000","  138",",,0"
"USC00044979","1972-08-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  306",",,0","  150",",,0",,,,,,,"  104",",,0,1000",,,,,,,"  128",",,0","  317",",,0","  267",",,0,1000","  148",",,0"
"USC00044979","1972-08-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  194",",,0",,,,,,,"  135",",,0,1000",,,,,,,"  150",",,0","  311",",,0","  278",",,0,1000","  193",",,0"
"USC00044979","1972-08-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  344",",,0","  206",",,0",,,,,,,"  165",",,0,1000",,,,,,,"  139",",,0","  306",",,0","  283",",,0,1000","  225",",,0"
