"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00269137","1945-11-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6","    0",",,6","  -22",",I,6",,,,,,,,
"USC00269137","1945-11-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   67",",,6","  -11",",,6","   22",",,6",,,,,,,,
"USC00269137","1945-11-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   30",",,6","   51",",,6","   51",",,6","   44",",,6","  -22",",,6","  -22",",,6",,,,,,,,
"USC00269137","1945-12-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   22",",,6"," -117",",,6","   11",",,6",,,,,,,,
"USC00269137","1945-12-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   28",",,6"," -100",",,6","   11",",,6",,,,,,,,
"USC00269137","1945-12-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   78",",,6","  -89",",,6","   28",",,6",,,,,,,,
"USC00269137","1945-12-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   78",",,6","  -67",",,6","   11",",,6",,,,,,,,
"USC00269137","1945-12-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   61",",,6","  -33",",,6","  -11",",,6",,,,,,,,
"USC00269137","1945-12-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6","  -17",",,6","   44",",,6",,,,,,,,
"USC00269137","1945-12-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   78",",,6","  -50",",,6","   78",",,6",,,,,,,,
"USC00269137","1945-12-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   78",",,6","  -67",",,6","   22",",,6",,,,,,,,
"USC00269137","1945-12-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6","  -78",",,6","   11",",,6",,,,,,,,
"USC00269137","1945-12-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   39",",,6"," -106",",,6","  -28",",,6",,,,,,,,
"USC00269137","1945-12-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    0",",,6"," -122",",,6","  -28",",,6",,,,,,,,
"USC00269137","1945-12-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    0",",,6","  -94",",,6","    0",",,6",,,,,,,,
"USC00269137","1945-12-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    0",",,6"," -122",",,6","  -22",",,6",,,,,,,,
"USC00269137","1945-12-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   17",",,6"," -128",",,6","    0",",,6",,,,,,,,
"USC00269137","1945-12-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   13",",,6","   25",",,6","   25",",,6","   22",",,6"," -111",",,6","   28",",,6",,,,,,,,
"USC00269137","1945-12-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   28",",,6"," -122",",,6","  -11",",,6",,,,,,,,
"USC00269137","1945-12-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   11",",,6"," -100",",,6","  -22",",,6",,,,,,,,
"USC00269137","1945-12-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   28",",,6"," -100",",,6","   22",",,6",,,,,,,,
"USC00269137","1945-12-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   33",",,6","  -72",",,6","   28",",,6",,,,,,,,
"USC00269137","1945-12-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   28",",,6","  -67",",,6","   11",",,6",,,,,,,,
"USC00269137","1945-12-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   11",",,6","  -78",",,6","  -11",",,6",,,,,,,,
"USC00269137","1945-12-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    6",",,6","  -56",",,6","    0",",,6",,,,,,,,
"USC00269137","1945-12-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   33",",,6","   76",",,6","   76",",,6","   33",",,6","  -22",",,6","   22",",,6",,,,,,,,
"USC00269137","1945-12-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","T,,6","    0",",,6",,,"   44",",,6","   11",",,6","   33",",,6",,,,,,,,
"USC00269137","1945-12-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   10",",,6","   38",",,6","   51",",,6","   44",",,6","  -39",",,6","   44",",,6",,,,,,,,
"USC00269137","1945-12-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6","  -33",",,6","   11",",,6",,,,,,,,
"USC00269137","1945-12-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   61",",,6","  -17",",,6","   56",",,6",,,,,,,,
"USC00269137","1945-12-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   67",",,6","  -11",",,6","   44",",,6",,,,,,,,
"USC00269137","1945-12-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -17",",,6","   83",",,6",,,,,,,,
"USC00269137","1945-12-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -17",",,6","   39",",,6",,,,,,,,
"USC00269137","1945-12-31","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -17",",,6","  106",",,6",,,,,,,,
"USC00269137","1946-01-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","  -11",",,6","  111",",,6",,,,,,,,
"USC00269137","1946-01-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  128",",,6","   11",",,6","  111",",,6",,,,,,,,
"USC00269137","1946-01-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","   -6",",,6","   50",",,6",,,,,,,,
"USC00269137","1946-01-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6","  -22",",,6","   28",",,6",,,,,,,,
"USC00269137","1946-01-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","  191",",,6","  152",",,6","  152",",,6","   44",",,6","  -33",",,6","   11",",,6",,,,,,,,
"USC00269137","1946-01-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   22",",,6"," -122",",,6","    0",",,6",,,,,,,,
"USC00269137","1946-01-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    0",",,6"," -133",",,6","  -17",",,6",,,,,,,,
"USC00269137","1946-01-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -11",",,6"," -144",",,6","  -22",",,6",,,,,,,,
"USC00269137","1946-01-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -22",",,6"," -117",",,6","  -78",",,6",,,,,,,,
"USC00269137","1946-01-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -44",",,6"," -111",",,6","  -67",",,6",,,,,,,,
"USC00269137","1946-01-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -56",",,6"," -133",",,6","  -61",",,6",,,,,,,,
"USC00269137","1946-01-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -67",",,6"," -144",",,6","  -78",",,6",,,,,,,,
"USC00269137","1946-01-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -28",",I,6","  -89",",,6","    6",",,6",,,,,,,,
"USC00269137","1946-01-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6","  -11",",,6","   50",",,6",,,,,,,,
"USC00269137","1946-01-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",I,6","  -50",",,6","   78",",I,6",,,,,,,,
"USC00269137","1946-01-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6","  -44",",,6","   72",",,6",,,,,,,,
"USC00269137","1946-01-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -39",",,6","   89",",,6",,,,,,,,
"USC00269137","1946-01-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -28",",,6","   56",",,6",,,,,,,,
"USC00269137","1946-01-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6","  -50",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-01-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6","  -67",",,6","    6",",,6",,,,,,,,
"USC00269137","1946-01-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6","  -78",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-01-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   94",",,6","  -50",",,6","   83",",,6",,,,,,,,
"USC00269137","1946-01-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -11",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-01-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","    0",",,6","   78",",,6",,,,,,,,
"USC00269137","1946-01-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  106",",,6","    6",",,6","   44",",,6",,,,,,,,
"USC00269137","1946-01-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","  -33",",,6","   44",",,6",,,,,,,,
"USC00269137","1946-01-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   78",",,6","  -67",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-01-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   72",",,6","  -94",",,6","   78",",,6",,,,,,,,
"USC00269137","1946-01-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6"," -100",",,6","  -44",",,6",,,,,,,,
"USC00269137","1946-01-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -28",",,6"," -133",",,6","  -44",",,6",,,,,,,,
"USC00269137","1946-01-31","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   39",",,6"," -111",",,6","   22",",,6",,,,,,,,
"USC00269137","1946-02-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   61",",,6","  -72",",,6","   56",",,6",,,,,,,,
"USC00269137","1946-02-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6","  -72",",,6","   22",",,6",,,,,,,,
"USC00269137","1946-02-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   28",",,6","   64",",,6",,,"   44",",,6","  -78",",,6","  -11",",,6",,,,,,,,
"USC00269137","1946-02-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   11",",,6"," -128",",,6","  -11",",,6",,,,,,,,
"USC00269137","1946-02-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   11",",,6"," -150",",,6","  -33",",,6",,,,,,,,
"USC00269137","1946-02-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   28",",,6","  -72",",,6","  -17",",,6",,,,,,,,
"USC00269137","1946-02-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   17",",,6","  -94",",,6","  -17",",,6",,,,,,,,
"USC00269137","1946-02-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -17",",,6"," -117",",,6","  -22",",,6",,,,,,,,
"USC00269137","1946-02-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -11",",,6"," -100",",,6","  -33",",,6",,,,,,,,
"USC00269137","1946-02-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","T,,6","    0","T,,6",,,"   22",",,6","  -78",",,6","  -17",",,6",,,,,,,,
"USC00269137","1946-02-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   33",",,6","  -33",",,6","   11",",,6",,,,,,,,
"USC00269137","1946-02-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   33",",,6","  -11",",,6","   22",",,6",,,,,,,,
"USC00269137","1946-02-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6","  -67",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-02-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   72",",,6","  -67",",,6","   22",",,6",,,,,,,,
"USC00269137","1946-02-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   72",",,6","  -22",",,6","   44",",,6",,,,,,,,
"USC00269137","1946-02-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -33",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-02-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","  -33",",,6","   28",",,6",,,,,,,,
"USC00269137","1946-02-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   94",",,6","  -22",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-02-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","   -6",",,6","   17",",,6",,,,,,,,
"USC00269137","1946-02-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -11",",,6","   17",",,6",,,,,,,,
"USC00269137","1946-02-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -17",",,6","   94",",,6",,,,,,,,
"USC00269137","1946-02-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  156",",,6","  -17",",,6","   83",",,6",,,,,,,,
"USC00269137","1946-02-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","  -33",",,6","   78",",,6",,,,,,,,
"USC00269137","1946-02-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6","  -56",",,6","   28",",,6",,,,,,,,
"USC00269137","1946-02-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   78",",,6","  -56",",,6","   72",",,6",,,,,,,,
"USC00269137","1946-02-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","  -50",",,6","   11",",,6",,,,,,,,
"USC00269137","1946-02-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -44",",,6","   78",",,6",,,,,,,,
"USC00269137","1946-02-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  150",",,6","  -33",",,6","   78",",,6",,,,,,,,
"USC00269137","1946-03-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  150",",,6","   11",",,6","   61",",,6",,,,,,,,
"USC00269137","1946-03-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  150",",,6","   56",",,6","  128",",,6",,,,,,,,
"USC00269137","1946-03-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","T,,6","    0","T,,6",,,"  128",",,6","  -61",",,6","  -44",",,6",,,,,,,,
"USC00269137","1946-03-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   39",",,6","  -67",",,6","    6",",,6",,,,,,,,
"USC00269137","1946-03-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -61",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-03-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  128",",,6","   -6",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-03-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","  -11",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-03-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  144",",,6","  -22",",,6","   94",",,6",,,,,,,,
"USC00269137","1946-03-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  167",",,6","    0",",,6","  111",",,6",,,,,,,,
"USC00269137","1946-03-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  172",",,6","  -11",",,6","   89",",,6",,,,,,,,
"USC00269137","1946-03-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  128",",,6","  -28",",,6","   61",",,6",,,,,,,,
"USC00269137","1946-03-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  161",",,6","  -39",",,6","  128",",,6",,,,,,,,
"USC00269137","1946-03-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   76",",,6","   51",",,6","   51",",,6","  139",",,6","  -50",",,6",,,,,,,,,,
"USC00269137","1946-03-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   22",",,6","  -78",",,6",,,,,,,,,,
"USC00269137","1946-03-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  106",",,6","  -56",",,6",,,,,,,,,,
"USC00269137","1946-03-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  117",",,6","  -56",",,6","  106",",,6",,,,,,,,
"USC00269137","1946-03-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  139",",,6","   33",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-03-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  144",",,6","    6",",,6","  117",",,6",,,,,,,,
"USC00269137","1946-03-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   13",",,6","   25",",,6","   25",",,6","  122",",,6","   11",",,6","   83",",,6",,,,,,,,
"USC00269137","1946-03-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","  114",",,6","  305",",,6","  229",",,6","   83",",,6","  -50",",,6","  -17",",,6",,,,,,,,
"USC00269137","1946-03-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   89",",,6","  152",",,6","  330",",,6","   50",",,6","  -61",",,6","   22",",,6",,,,,,,,
"USC00269137","1946-03-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  139",",,6","  -11",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-03-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  117",",,6","   -6",",,6","   94",",,6",,,,,,,,
"USC00269137","1946-03-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  139",",,6","   11",",,6","  133",",,6",,,,,,,,
"USC00269137","1946-03-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  183",",,6","   44",",,6","  150",",,6",,,,,,,,
"USC00269137","1946-03-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  150",",,6","   17",",,6","  117",",,6",,,,,,,,
"USC00269137","1946-03-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","   -6",",,6","   94",",,6",,,,,,,,
"USC00269137","1946-03-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  139",",,6","    0",",,6","   83",",,6",,,,,,,,
"USC00269137","1946-03-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6","  -11",",,6","   56",",,6",,,,,,,,
"USC00269137","1946-03-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   97",",,6","  102",",,6",,,"   67",",,6","  -39",",,6","   44",",,6",,,,,,,,
"USC00269137","1946-03-31","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","    0",",,6","   50",",,6",,,,,,,,
"USC00269137","1946-04-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   50",",,6","  -33",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-04-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   67",",,6","  -56",",,6","    0",",,6",,,,,,,,
"USC00269137","1946-04-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  117",",,6","  -44",",,6","   72",",,6",,,,,,,,
"USC00269137","1946-04-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  156",",,6","   -6",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-04-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  150",",,6","   17",",,6","  111",",,6",,,,,,,,
"USC00269137","1946-04-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","T,,6","    0",",,6",,,"  117",",,6","   -6",",,6","   78",",,6",,,,,,,,
"USC00269137","1946-04-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","T,,6","    0",",,6",,,"   83",",,6","  -11",",,6","   39",",,6",,,,,,,,
"USC00269137","1946-04-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -17",",,6","   83",",,6",,,,,,,,
"USC00269137","1946-04-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -22",",,6","   39",",,6",,,,,,,,
"USC00269137","1946-04-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  161",",,6","  -22",",,6","  100",",,6",,,,,,,,
"USC00269137","1946-04-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  222",",,6","   22",",,6","  167",",,6",,,,,,,,
"USC00269137","1946-04-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  206",",,6","   83",",,6","  128",",,6",,,,,,,,
"USC00269137","1946-04-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","  173",",,6","    0",",,6",,,"  133",",,6","   28",",,6","   33",",,6",,,,,,,,
"USC00269137","1946-04-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","T,,6","    0",",,6",,,"  183",",,6","   17",",,6","  150",",,6",,,,,,,,
"USC00269137","1946-04-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  200",",,6","   22",",,6","  172",",,6",,,,,,,,
"USC00269137","1946-04-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  228",",,6","   78",",,6","  194",",,6",,,,,,,,
"USC00269137","1946-04-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  239",",,6","   78",",,6","  156",",,6",,,,,,,,
"USC00269137","1946-04-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  228",",,6","   72",",,6","  211",",I,6",,,,,,,,
"USC00269137","1946-04-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","T,,6","    0",",,6",,,"  194",",I,6","   72",",,6","  111",",,6",,,,,,,,
"USC00269137","1946-04-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  183",",,6","   17",",,6","  150",",,6",,,,,,,,
"USC00269137","1946-04-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  183",",,6","   17",",,6","  156",",,6",,,,,,,,
"USC00269137","1946-04-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  211",",,6","   56",",,6","  156",",,6",,,,,,,,
"USC00269137","1946-04-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  244",",,6","   83",",,6","  206",",,6",,,,,,,,
