"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003012228","1988-04-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   79",",,C","   -7",",,C"
"CA003012228","1988-04-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   91",",,C","  -29",",,C"
"CA003012228","1988-04-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  112",",,C","   -6",",,C"
"CA003012228","1988-04-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  204",",,C","  -20",",,C"
"CA003012228","1988-04-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  112",",,C","   55",",,C"
"CA003012228","1988-04-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  128",",,C","  -86",",,C"
"CA003012228","1988-04-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  170",",,C","  -33",",,C"
"CA003012228","1988-04-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  216",",,C","   -9",",,C"
"CA003012228","1988-04-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  222",",,C","   15",",,C"
"CA003012228","1988-04-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  142",",,C","    4",",,C"
"CA003012228","1988-04-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  127",",,C","  -52",",,C"
"CA003012228","1988-04-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  145",",,C","  -49",",,C"
"CA003012228","1988-04-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","    0",",,C","    0",",,C","   63",",,C","   39",",,C"
"CA003012228","1988-04-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","   82",",,C","   16",",,C"
"CA003012228","1988-04-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  153",",,C","  -55",",,C"
"CA003012228","1988-04-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  160",",,C","  -48",",,C"
"CA003012228","1988-04-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  152",",,C","  -50",",,C"
"CA003012228","1988-04-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   64",",,C","  -62",",,C"
"CA003012228","1988-04-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   97",",,C"," -107",",,C"
"CA003012228","1988-04-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  171",",,C","  -69",",,C"
"CA003012228","1988-04-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  202",",,C","   52",",,C"
"CA003012228","1988-04-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  232",",,C","   21",",,C"
"CA003012228","1988-04-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  124",",,C","    0",",,C","    0",",,C","  218",",,C","   12",",,C"
"CA003012228","1988-04-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  152",",,C","   51",",,C"
"CA003012228","1988-05-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    3",",,C","    0",",,C","    0",",,C","  150",",,C","    2",",,C"
"CA003012228","1988-05-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  141",",,C","  -38",",,C"
"CA003012228","1988-05-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  138",",,C","  -59",",,C"
"CA003012228","1988-05-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  142",",,C","  -11",",,C"
"CA003012228","1988-05-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  155",",,C","   70",",,C"
"CA003012228","1988-05-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  142",",,C","   27",",,C"
"CA003012228","1988-05-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  190",",,C","   38",",,C"
"CA003012228","1988-05-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  242",",,C","    6",",,C"
"CA003012228","1988-05-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  249",",,C","   57",",,C"
"CA003012228","1988-05-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  251",",,C","   50",",,C"
"CA003012228","1988-05-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  256",",,C","   32",",,C"
"CA003012228","1988-05-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  213",",,C","  110",",,C"
"CA003012228","1988-05-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   80",",,C","    0",",,C","    0",",,C","  293",",,C","   78",",,C"
"CA003012228","1988-05-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  163",",,C","   67",",,C"
"CA003012228","1988-05-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  188",",,C","   37",",,C"
"CA003012228","1988-05-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  261",",,C","   32",",,C"
"CA003012228","1988-05-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  187",",,C","  108",",,C"
"CA003012228","1988-05-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  164",",,C","   23",",,C"
"CA003012228","1988-05-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  197",",,C","    8",",,C"
"CA003012228","1988-05-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  178",",,C","   70",",,C"
"CA003012228","1988-05-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  237",",,C","   -7",",,C"
"CA003012228","1988-05-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  302",",,C","   38",",,C"
"CA003012228","1988-05-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  254",",,C","  140",",,C"
"CA003012228","1988-05-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  192",",,C","    8",",,C"
"CA003012228","1988-05-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  242",",,C","   17",",,C"
"CA003012228","1988-05-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  228",",,C","   39",",,C"
"CA003012228","1988-05-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  228",",,C","  131",",,C"
"CA003012228","1988-05-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  270",",,C","   45",",,C"
"CA003012228","1988-05-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  116",",,C","    0",",,C","    0",",,C","  177",",,C","  119",",,C"
"CA003012228","1988-05-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   70",",,C","    0",",,C","    0",",,C","  126",",,C","   85",",,C"
"CA003012228","1988-05-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  164",",,C","   81",",,C"
"CA003012228","1988-06-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   11",",,C","    0",",,C","    0",",,C","  200",",,C","   32",",,C"
"CA003012228","1988-06-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  193",",,C","   65",",,C"
"CA003012228","1988-06-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  252",",,C","   30",",,C"
"CA003012228","1988-06-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  140",",,C","    0",",,C","    0",",,C","  227",",,C","  114",",,C"
"CA003012228","1988-06-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  195",",,C","  125",",,C"
"CA003012228","1988-06-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  196",",,C","  128",",,C"
"CA003012228","1988-06-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   18",",,C","    0",",,C","    0",",,C","  158",",,C","  108",",,C"
"CA003012228","1988-06-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  372",",,C","    0",",,C","    0",",,C","  183",",,C","  128",",,C"
"CA003012228","1988-06-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  222",",,C","   92",",,C"
"CA003012228","1988-06-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    9",",,C","    0",",,C","    0",",,C","  239",",,C","  107",",,C"
"CA003012228","1988-06-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  194",",,C","    0",",,C","    0",",,C","  121",",,C","   82",",,C"
"CA003012228","1988-06-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  168",",,C","   65",",,C"
"CA003012228","1988-06-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  202",",,C","   86",",,C"
"CA003012228","1988-06-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  205",",,C","   51",",,C"
"CA003012228","1988-06-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   35",",,C","    0",",,C","    0",",,C","  261",",,C","   64",",,C"
"CA003012228","1988-06-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  254",",,C","   87",",,C"
"CA003012228","1988-06-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  255",",,C","  118",",,C"
"CA003012228","1988-06-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   86",",,C","    0",",,C","    0",",,C","  234",",,C","  142",",,C"
"CA003012228","1988-06-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   23",",,C","    0",",,C","    0",",,C","  217",",,C","   84",",,C"
"CA003012228","1988-06-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0",",,C","    0",",,C","  183",",,C","   97",",,C"
"CA003012228","1988-06-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  219",",,C","   72",",,C"
"CA003012228","1988-06-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   35",",,C","    0",",,C","    0",",,C","  249",",,C","  132",",,C"
"CA003012228","1988-06-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   82",",,C","    0",",,C","    0",",,C","  234",",,C","  111",",,C"
"CA003012228","1988-06-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  200",",,C","  104",",,C"
"CA003012228","1988-06-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  282",",,C","   69",",,C"
"CA003012228","1988-06-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   23",",,C","    0",",,C","    0",",,C","  224",",,C","  162",",,C"
"CA003012228","1988-06-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  100",",,C","    0",",,C","    0",",,C","  246",",,C","  126",",,C"
"CA003012228","1988-06-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   34",",,C","    0",",,C","    0",",,C","  215",",,C","  152",",,C"
"CA003012228","1988-06-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   38",",,C","    0",",,C","    0",",,C","  192",",,C","  143",",,C"
"CA003012228","1988-06-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  221",",,C","  102",",,C"
"CA003012228","1988-07-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  211",",,C","   77",",,C"
"CA003012228","1988-07-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   82",",,C","    0",",,C","    0",",,C","  200",",,C","  139",",,C"
"CA003012228","1988-07-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  193",",,C","   95",",,C"
"CA003012228","1988-07-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  195",",,C","   75",",,C"
"CA003012228","1988-07-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  534",",,C","    0",",,C","    0",",,C","  153",",,C","   79",",,C"
"CA003012228","1988-07-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  317",",,C","    0",",,C","    0",",,C","  136",",,C","   92",",,C"
"CA003012228","1988-07-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  199",",,C","  112",",,C"
"CA003012228","1988-07-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    3",",,C","    0",",,C","    0",",,C","  231",",,C","  118",",,C"
"CA003012228","1988-07-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   63",",,C","    0",",,C","    0",",,C","  206",",,C","   81",",,C"
"CA003012228","1988-07-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  219",",,C","  112",",,C"
"CA003012228","1988-07-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   64",",,C","    0",",,C","    0",",,C","  251",",,C","  132",",,C"
"CA003012228","1988-07-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   31",",,C","    0",",,C","    0",",,C","  167",",,C","  128",",,C"
"CA003012228","1988-07-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    7",",,C","    0",",,C","    0",",,C","  211",",,C","   77",",,C"
"CA003012228","1988-07-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   94",",,C","    0",",,C","    0",",,C","  185",",,C","   72",",,C"
"CA003012228","1988-07-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  196",",,C","   89",",,C"
"CA003012228","1988-07-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  205",",,C","  102",",,C"
"CA003012228","1988-07-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  203",",,C","   72",",,C"
"CA003012228","1988-07-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   16",",,C","    0",",,C","    0",",,C","  219",",,C","  107",",,C"
"CA003012228","1988-07-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  244",",,C","  113",",,C"
"CA003012228","1988-07-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  276",",,C","  103",",,C"
"CA003012228","1988-07-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  302",",,C","  121",",,C"
"CA003012228","1988-07-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  194",",,C","  122",",,C"
"CA003012228","1988-07-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  218",",,C","   92",",,C"
"CA003012228","1988-07-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  253",",,C","  109",",,C"
"CA003012228","1988-07-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  261",",,C","  149",",,C"
"CA003012228","1988-07-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   12",",,C","    0",",,C","    0",",,C","  301",",,C","  127",",,C"
"CA003012228","1988-07-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  212",",,C","  129",",,C"
"CA003012228","1988-07-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  216",",,C","   88",",,C"
"CA003012228","1988-07-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   35",",,C","    0",",,C","    0",",,C","  251",",,C","   76",",,C"
"CA003012228","1988-07-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  212",",,C","  128",",,C"
"CA003012228","1988-07-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  211",",,C","   98",",,C"
"CA003012228","1988-08-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  187",",,C","   87",",,C"
"CA003012228","1988-08-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  217",",,C","   90",",,C"
"CA003012228","1988-08-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  255",",,C","  117",",,C"
"CA003012228","1988-08-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   31",",,C","    0",",,C","    0",",,C","  248",",,C","  109",",,C"
"CA003012228","1988-08-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  200",",,C","    0",",,C","    0",",,C","  172",",,C","  110",",,C"
"CA003012228","1988-08-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  102",",,C","    0",",,C","    0",",,C","  112",",,C","  103",",,C"
"CA003012228","1988-08-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  195",",,C","   67",",,C"
"CA003012228","1988-08-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  236",",,C","   70",",,C"
"CA003012228","1988-08-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   34",",,C","    0",",,C","    0",",,C","  212",",,C","  118",",,C"
"CA003012228","1988-08-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  208",",,C","   85",",,C"
"CA003012228","1988-08-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  206",",,C","   98",",,C"
"CA003012228","1988-08-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  245",",,C","   57",",,C"
"CA003012228","1988-08-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  263",",,C","   98",",,C"
"CA003012228","1988-08-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   22",",,C","    0",",,C","    0",",,C","  212",",,C","  107",",,C"
"CA003012228","1988-08-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  190",",,C","   64",",,C"
"CA003012228","1988-08-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","    0",",,C","    0",",,C","  172",",,C","  117",",,C"
"CA003012228","1988-08-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  136",",,C","    0",",,C","    0",",,C","  190",",,C","  119",",,C"
"CA003012228","1988-08-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0",",,C","    0",",,C","  202",",,C","  137",",,C"
"CA003012228","1988-08-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  220",",,C","   70",",,C"
"CA003012228","1988-08-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  361",",,C","    0",",,C","    0",",,C","  127",",,C","  111",",,C"
"CA003012228","1988-08-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   28",",,C","    0",",,C","    0",",,C","  200",",,C","  109",",,C"
"CA003012228","1988-08-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  212",",,C","   98",",,C"
"CA003012228","1988-08-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  247",",,C","  118",",,C"
"CA003012228","1988-08-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  221",",,C","  118",",,C"
"CA003012228","1988-08-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  246",",,C","   53",",,C"
"CA003012228","1988-08-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  172",",,C","  100",",,C"
"CA003012228","1988-08-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  207",",,C","   50",",,C"
"CA003012228","1988-08-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  257",",,C","   72",",,C"
"CA003012228","1988-08-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","    0",",,C","    0",",,C","  273",",,C","   74",",,C"
"CA003012228","1988-08-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  187",",,C","  102",",,C"
"CA003012228","1988-08-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  201",",,C","  107",",,C"
"CA003012228","1988-09-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  251",",,C","   90",",,C"
"CA003012228","1988-09-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  292",",,C","   74",",,C"
"CA003012228","1988-09-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  287",",,C","   87",",,C"
"CA003012228","1988-09-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  271",",,C","  110",",,C"
"CA003012228","1988-09-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  294",",,C","   92",",,C"
"CA003012228","1988-09-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   24",",,C","    0",",,C","    0",",,C","  221",",,C","  118",",,C"
"CA003012228","1988-09-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   14",",,C","    0",",,C","    0",",,C","  147",",,C","   62",",,C"
"CA003012228","1988-09-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  152",",,C","   43",",,C"
"CA003012228","1988-09-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   58",",,C","    0",",,C","    0",",,C","  123",",,C","   10",",,C"
"CA003012228","1988-09-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   11",",,C","    0",",,C","    0",",,C","  116",",,C","   64",",,C"
"CA003012228","1988-09-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  172",",,C","  -17",",,C"
"CA003012228","1988-09-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  223",",,C","  104",",,C"
"CA003012228","1988-09-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  243",",,C","   33",",,C"
"CA003012228","1988-09-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  249",",,C","   67",",,C"
"CA003012228","1988-09-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   62",",,C","    0",",,C","    0",",,C","  186",",,C","   82",",,C"
