"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00506769","1970-07-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   44",",,0",,,,,"   13",",,0",,,,,"  100",",,0","  211",",,0","  167",",,0","   29",",,0"
"USC00506769","1970-07-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   44",",,0",,,,,"   20",",,0",,,,,"  100",",,0","  183",",,0","  128",",,0","   43",",,0"
"USC00506769","1970-07-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   56",",,0",,,,,"   43",",,0",,,,,"   89",",,0","  178",",,0","  167",",,0","   51",",,0"
"USC00506769","1970-07-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   56",",,0",,,,,"   36",",,0",,,,,"   83",",,0","  172",",,0","  183",",,0","   63",",,0"
"USC00506769","1970-07-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","  106",",,0",,,,,"   33",",,0",,,,,"  133",",,0","  244",",,0","  178",",,0","   68",",,0"
"USC00506769","1970-07-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","  100",",,0",,,,,"   36",",,0",,,,,"  144",",,0","  200",",,0","  172",",,0","   66",",,0"
"USC00506769","1970-07-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   41",",,0","    0",",,0","    0",",,0","  178",",,0","   78",",,0",,,,,"    8",",,0",,,,,"  100",",,0","  206",",,0","  156",",,0","   32",",,0"
"USC00506769","1970-07-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   89",",,0",,,,,"   30",",,0",,,,,"  100",",,0","  183",",,0","  144",",,0","   53",",,0"
"USC00506769","1970-07-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   78",",,0",,,,,"   18",",,0",,,,,"   78",",,0","  133",",,0","  139",",,0","   69",",,0"
"USC00506769","1970-07-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   67",",,0",,,,,"   36",",,0",,,,,"   83",",,0","  144",",,0","  144",",,0","   55",",,0"
"USC00506769","1970-07-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","  189",",,0","   72",",,0",,,,,"   13",",,0",,,,,"  100",",,0","  172",",,0","  144",",,0","   35",",,0"
"USC00506769","1970-07-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  172",",,0","   61",",,0",,,,,"   18",",,0",,,,,"  111",",,0","  194",",,0","  150",",,0","   26",",,0"
"USC00506769","1970-07-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   38",",,0","    0",",,0","    0",",,0","  172",",,0","   22",",,0",,,,,"    8",",,0",,,,,"   83",",,0","  161",",,0","  161",",,0","   26",",,0"
"USC00506769","1970-07-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   33",",,0",,,,,"   46",",,0",,,,,"   89",",,0","  217",",,0","  156",",,0","   39",",,0"
"USC00506769","1970-07-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   43",",,0","    0",",,0","    0",",,0","  194",",,0","   67",",,0",,,,,"   25",",,0",,,,,"  100",",,0","  211",",,0","  100",",,0","   48",",,0"
"USC00506769","1970-07-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","    0",",,0","    0",",,0","  117",",,0","   56",",,0",,,,,"    0",",,0",,,,,"   83",",,0","  128",",,0","  106",",,0","   16",",,0"
"USC00506769","1970-07-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   18",",,0","    0",",,0","    0",",,0","  139",",,0","   72",",,0",,,,,"    0",",,0",,,,,"   94",",,0","  144",",,0","  106",",,0","   16",",,0"
"USC00506769","1970-07-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   67",",,0",,,,,"   25",",,0",,,,,"   72",",,0","  161",",,0","  128",",,0","   31",",,0"
"USC00506769","1970-07-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  127",",,0","    0",",,0","    0",",,0","  139",",,0","   67",",,0",,,,,"   13",",,0",,,,,"  111",",,0","  128",",,0","  122",",,0","   16",",,0"
"USC00506769","1970-07-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   78",",,0",,,,,"   38",",,0",,,,,"  106",",,0","  172",",,0","  139",",,0",,
"USC00506769","1970-07-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   94",",,0",,,"    2",",,0","   13",",,0",,,"   50",",,0","  122",",,0","  194",",,0","  156",",,0",,
"USC00506769","1970-07-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   83",",,0",,,,,"   36",",,0",,,,,"  128",",,0","  211",",,0","  156",",,0","   56",",,0"
"USC00506769","1970-07-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   89",",,0",,,,,"   43",",,0",,,,,"  128",",,0","  250",",,0","  200",",,0","   45",",,0"
"USC00506769","1970-07-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   78",",,0",,,,,"   64",",,0",,,,,"  144",",,0","  278",",,0","  200",",,0","   39",",,0"
"USC00506769","1970-07-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  217",",,0","  106",",,0",,,,,"    3",",,0",,,,,"  178",",,0","  239",",,0","  133",",,0","   40",",,0"
"USC00506769","1970-07-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   78",",,0",,,,,"   33",",,0",,,,,"  161",",,0","  183",",,0","  122",",,0","   29",",,0"
"USC00506769","1970-07-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  135",",,0","    0",",,0","    0",",,0","  133",",,0","   78",",,0",,,,,"    0",",,0",,,,,"   83",",,0","  161",",,0","  117",",,0","   27",",,0"
"USC00506769","1970-07-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   20",",,0","    0",",,0","    0",",,0","  144",",,0","   78",",,0",,,,,"   15",",,0",,,,,"   78",",,0","  200",",,0","  111",",,0","   23",",,0"
"USC00506769","1970-08-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  157",",,0","    0",",,0","    0",",,0","  139",",,0","   83",",,0",,,,,,,,,,,"   72",",,0","  128",",,0","  128",",,0","   16",",,0"
"USC00506769","1970-08-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","    0",",,0","    0",",,0","  183",",,0","   94",",,0","    2",",,0",,,,,"   10",",,0",,,"   89",",,0","  183",",,0","   94",",,0","   47",",,0"
"USC00506769","1970-08-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   67",",,0",,,,,"   23",",,0",,,,,"   78",",,0","  156",",,0","  156",",,0","   29",",,0"
"USC00506769","1970-08-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   67",",,0",,,,,"   38",",,0",,,,,"  100",",,0","  217",",,0","  161",",,0","   47",",,0"
"USC00506769","1970-08-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   58",",,0","    0",",,0","    0",",,0","  200",",,0","   67",",,0",,,,,"   15",",,0",,,,,"  100",",,0","  189",",,0","  139",",,0","   55",",,0"
"USC00506769","1970-08-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  183",",,0","   72",",,0",,,,,"   25",",,0",,,,,"   72",",,0","  144",",,0","  167",",,0","  109",",,0"
"USC00506769","1970-08-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  127",",,0","    0",",,0","    0",",,0","  178",",,0","   78",",,0",,,,,"   20",",,0",,,,,"   83",",,0","  117",",,0","  117",",,0","   56",",,0"
"USC00506769","1970-08-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   51",",,0","    0",",,0","    0",",,0","  150",",,0","   50",",,0",,,,,"    8",",,0",,,,,"   72",",,0","  161",",,0","  133",",,0","   47",",,0"
"USC00506769","1970-08-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   30",",,0","    0",",,0","    0",",,0","  156",",,0","   50",",,0",,,,,"   10",",,0",,,,,"   83",",,0","  167",",,0","  133",",,0","   24",",,0"
"USC00506769","1970-08-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   67",",,0",,,,,"   18",",,0",,,,,"   89",",,0","  139",",,0","  156",",,0","   45",",,0"
"USC00506769","1970-08-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,,,"   25",",,0",,,,,"  100",",,0","  200",",,0","  167",",,0","   43",",,0"
"USC00506769","1970-08-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   50",",,0",,,,,"   38",",,0",,,,,"  106",",,0","  233",",,0","  167",",,0","   47",",,0"
"USC00506769","1970-08-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   72",",,0",,,,,"   41",",,0",,,,,"  100",",,0","  222",",,0","  122",",,0","   45",",,0"
"USC00506769","1970-08-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   67",",,0",,,,,"   13",",,0",,,,,"   67",",,0","  194",",,0","  139",",,0","   24",",,0"
"USC00506769","1970-08-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   83",",,0",,,,,"   28",",,0",,,,,"   89",",,0","  189",",,0","  150",",,0","   48",",,0"
"USC00506769","1970-08-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   79",",,0","    0",",,0","    0",",,0","  167",",,0","   78",",,0",,,,,"    3",",,0",,,,,"   72",",,0","  167",",,0","  106",",,0","   29",",,0"
"USC00506769","1970-08-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  161",",,0","   78",",,0",,,,,,,,,,,"   72",",,0","  133",",,0","  156",",,0","   21",",,0"
"USC00506769","1970-08-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  161",",,0","   56",",,0",,,,,,,,,,,"   61",",,0","  150",",,0","  139",",,0","   55",",,0"
"USC00506769","1970-08-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   50",",,0","    3",",,0",,,,,"   53",",,0",,,"   67",",,0","  161",",,0","  150",",,0","   27",",,0"
"USC00506769","1970-08-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","    0",",,0","    0",",,0","  178",",,0","   78",",,0",,,,,"   13",",,0",,,,,"   67",",,0","  183",",,0","  100",",,0","   66",",,0"
"USC00506769","1970-08-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   20",",,0","    0",",,0","    0",",,0","  178",",,0","   67",",,0",,,,,"    0",",,0",,,,,"   50",",,0","  106",",,0","  150",",,0","   27",",,0"
"USC00506769","1970-08-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   43",",,0","    0",",,0","    0",",,0","  156",",,0","   67",",,0",,,,,,,,,,,"   67",",,0","  128",",,0","  111",",,0","   29",",,0"
"USC00506769","1970-08-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,,,,,,,"   72",",,0","  128",",,0","   83",",,0","   66",",,0"
"USC00506769","1970-08-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   20",",,0","    0",",,0","    0",",,0","  150",",,0","   44",",,0","    2",",,0",,,,,"   18",",,0",,,"   61",",,0","  117",",,0","  111",",,0","   23",",,0"
"USC00506769","1970-08-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   22",",,0",,,,,"   15",",,0",,,,,"   56",",,0","  161",",,0","  122",",,0","   31",",,0"
"USC00506769","1970-08-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   28",",,0",,,,,"   30",",,0",,,,,"   67",",,0","  189",",,0","  150",",,0","   40",",,0"
"USC00506769","1970-08-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   17",",,0",,,,,"   15",",,0",,,,,"   67",",,0","  200",",,0","  128",",,0","   32",",,0"
"USC00506769","1970-08-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   50",",,0",,,,,"   25",",,0",,,,,"   56",",,0","  189",",,0","  122",",,0","   23",",,0"
"USC00506769","1970-08-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  139",",,0","   78",",,0",,,,,,,,,,,"   72",",,0","  117",",,0","  111",",,0","   13",",,0"
"USC00506769","1970-08-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   18",",,0","    0",",,0","    0",",,0","  139",",,0","   83",",,0",,,,,,,,,,,"   89",",,0","  139",",,0","  111",",,0","    6",",,0"
"USC00506769","1970-08-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   56",",,0","    3",",,0",,,,,"   18",",,0",,,"   72",",,0","  139",",,0","  139",",,0","   13",",,0"
"USC00506769","1970-09-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   50",",,0",,,,,"   23",",,0",,,,,"   72",",,0","  200",",,0","  150",",,0","   37",",,0"
"USC00506769","1970-09-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   83",",,0",,,,,"   25",",,0",,,,,"   89",",,0","  194",",,0","  139",",,0","   61",",,0"
"USC00506769","1970-09-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   39",",,0",,,,,"   25",",,0",,,,,"   78",",,0","  200",",,0","  133",",,0","   31",",,0"
"USC00506769","1970-09-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   20",",,0","    0",",,0","    0",",,0","  167",",,0","   67",",,0",,,,,"    3",",,0",,,,,"   72",",,0","  172",",,0","   83",",,0","   55",",,0"
"USC00506769","1970-09-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0",",,0","    0",",,0","  139",",,0","   44",",,0",,,,,"    0",",,0",,,,,"   61",",,0","  100",",,0","  122",",,0","   34",",,0"
"USC00506769","1970-09-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   44",",,0",,,,,"   10",",,0",,,,,"   44",",,0","  128",",,0","  100",",,0","   34",",,0"
"USC00506769","1970-09-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","    6",",,0",,,,,"   38",",,0",,,,,"   28",",,0","  150",",,0","  111",",,0","   53",",,0"
"USC00506769","1970-09-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -44",",,0",,,,,"   10",",,0",,,,,"   39",",,0","   56",",,0","   78",",,0","   80",",,0"
"USC00506769","1970-09-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","  -50",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1970-09-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -28",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1970-09-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   50",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1970-09-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  150",",,0","   61",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1970-09-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   72",",,0",,,,,,,,,,,,,,,"  133",",,0",,
"USC00506769","1970-09-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   50",",,0",,,,,,,,,,,,,,,"  106",",,0",,
"USC00506769","1970-09-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   11",",,0",,,,,,,,,,,,,,,"  150",",,0",,
"USC00506769","1970-09-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,,,,,,,,,,,"  100",",,0",,
"USC00506769","1970-09-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   56",",,0",,,,,,,,,,,,,,,"  117",",,0",,
"USC00506769","1970-09-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  133",",,0","   50",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1970-09-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -44",",,0",,,,,,,,,,,,,,,"   50",",,0",,
"USC00506769","1970-09-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","  -56",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1970-09-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -50",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1970-09-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","  -33",",,0",,,,,,,,,,,,,,,"   50",",,0",,
"USC00506769","1970-09-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","  -39",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1970-09-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","  -17",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1970-09-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","    6",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1970-09-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   67",",,0","   28",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1970-09-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","   17",",,0",,,,,,,,,,,,,,,"   17",",,0",,
"USC00506769","1970-09-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","   17",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1970-09-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","   83",",,0","    6",",,0",,,,,,,,,,,,,,,"   67",",,0",,
"USC00506769","1970-09-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","   89",",,0","   28",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1970-10-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","   89",",,0","   50",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1970-10-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  111",",,0","    0",",,0",,,,,,,,,,,,,,,"   17",",,0",,
"USC00506769","1970-10-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","  -67",",,0",,,,,,,,,,,,,,,"    6",",,0",,
"USC00506769","1970-10-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   44",",,0","  -78",",,0",,,,,,,,,,,,,,,"   17",",,0",,
"USC00506769","1970-10-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   56",",,0","  -72",",,0",,,,,,,,,,,,,,,"    6",",,0",,
"USC00506769","1970-10-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   76",",,0","    0",",,0","    0",",,0","   39",",,0","  -11",",,0",,,,,,,,,,,,,,,"    0",",,0",,
"USC00506769","1970-10-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   44",",,0","    0",",,0",,,,,,,,,,,,,,,"   17",",,0",,
"USC00506769","1970-10-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","   11",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1970-10-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -11",",,0",,,,,,,,,,,,,,,"   11",",,0",,
"USC00506769","1970-10-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","   -6",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1970-10-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","   78",",,0","  -11",",,0",,,,,,,,,,,,,,,"   50",",,0",,
"USC00506769","1970-10-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","   83",",,0","   33",",,0",,,,,,,,,,,,,,,"   67",",,0",,
"USC00506769","1970-10-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   15",",,0","    0",",,0","    0",",,0","  117",",,0","   17",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1970-10-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -33",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1970-10-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   56",",,0","  -39",",,0",,,,,,,,,,,,,,,"  -33",",,0",,
"USC00506769","1970-10-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  -17",",,0","  -83",",,0",,,,,,,,,,,,,,,"  -22",",,0",,
"USC00506769","1970-10-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","    0",",,0"," -111",",,0",,,,,,,,,,,,,,,"  -28",",,0",,
"USC00506769","1970-10-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0","T,,0","    0",",,0","  -11",",,0","  -89",",,0",,,,,,,,,,,,,,,"  -56",",,0",,
"USC00506769","1970-10-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  -33",",,0"," -133",",,0",,,,,,,,,,,,,,,"  -50",",,0",,
"USC00506769","1970-10-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0"," -144",",,0",,,,,,,,,,,,,,,"  -61",",,0",,
"USC00506769","1970-10-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  -28",",,0"," -139",",,0",,,,,,,,,,,,,,,"  -83",",,0",,
"USC00506769","1970-10-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   43",",,0","  102",",,0","  102",",,0","  -67",",,0"," -117",",,0",,,,,,,,,,,,,,,"  -78",",,0",,
"USC00506769","1970-10-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","   13",",,0","  127",",,0","  -61",",,0"," -183",",,0",,,,,,,,,,,,,,,"  -94",",,0",,
"USC00506769","1970-10-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","  -67",",,0"," -200",",,0",,,,,,,,,,,,,,," -117",",,0",,
"USC00506769","1970-10-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","  -72",",,0"," -167",",,0",,,,,,,,,,,,,,," -106",",,0",,
"USC00506769","1970-10-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  102",",,0","  -67",",,0"," -139",",,0",,,,,,,,,,,,,,,"  -72",",,0",,
