"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"CA003022154","1986-06-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","  143",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-06-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   49",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   96",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   33",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   90",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","  108",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   99",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   59",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C",,
"CA003022154","1986-07-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C",,
"CA003022154","1986-07-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C",,
"CA003022154","1986-07-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C",,
"CA003022154","1986-07-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C",,
"CA003022154","1986-07-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C",,
"CA003022154","1986-07-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C","  170",",,C"
"CA003022154","1986-07-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-07-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   22",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   32",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-08-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   42",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   44",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   34",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   38",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   48",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","  230",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","  452",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   38",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-09-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   42",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA",,,"    0",",,C","    0",",,C",,
"CA003022154","1986-10-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C","    0",",,C",,
"CA003022154","1986-10-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-10-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1986-11-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1986-11-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1986-11-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   40",",,C","   40",",,C",,,,
"CA003022154","1986-11-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   30",",,C","   30",",,C",,,,
"CA003022154","1986-11-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-11-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1986-12-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1986-12-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1986-12-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1986-12-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   22",",,C","   22",",,C",,,,
"CA003022154","1986-12-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1986-12-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1987-01-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   10",",,C","   10",",,C",,,,
"CA003022154","1987-01-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
