"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA002402354","2016-08-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","   17",",,C","   65",",,C","   40",",,C","   53",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-08-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","   20",",,C","   88",",,C","   52",",,C","   70",",,C","    0",",,C","  440",",,C"
"CA002402354","2016-08-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","   41",",,C","   62",",,C","   43",",,C","   53",",,C","    1",",,C","  350",",,C"
"CA002402354","2016-08-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   77",",,C","   48",",,C","   63",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-08-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   60",",,C","   46",",,C","   53",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-08-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   93",",,C","   43",",,C","   68",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-08-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  128",",,C","   69",",,C","   99",",,C","   31",",,C","  350",",,C"
"CA002402354","2016-08-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  129",",,C","   54",",,C","   92",",,C","   31",",,C","  480",",,C"
"CA002402354","2016-08-31","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   70",",,C","   19",",,C","   45",",,C","   35",",,C","  570",",,C"
"CA002402354","2016-09-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   66",",,C","   17",",,C","   42",",,C","   31",",,C","  520",",,C"
"CA002402354","2016-09-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   69",",,C","   14",",,C","   42",",,C","   29",",,C","  560",",,C"
"CA002402354","2016-09-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   58",",,C","   16",",,C","   37",",,C","   27",",,C","  430",",,C"
"CA002402354","2016-09-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   47",",,C","   17",",,C","   32",",,C","    2",",,C","  560",",,C"
"CA002402354","2016-09-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   45",",,C","    0",",,C","   23",",,C","    1",",,C","  570",",,C"
"CA002402354","2016-09-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   74",",,C","    7",",,C","   41",",,C","   22",",,C","  390",",,C"
"CA002402354","2016-09-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","   13",",,C","   47",",,C","    0",",,C","   24",",,C","   36",",,C","  370",",,C"
"CA002402354","2016-09-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    7",",,C","   29",",,C","   -4",",,C","   13",",,C","   18",",,C","  630",",,C"
"CA002402354","2016-09-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","   39",",,C","   83",",,C","   29",",,C","   56",",,C","   20",",,C","  460",",,C"
"CA002402354","2016-09-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   82",",,C","   23",",,C","   53",",,C","   20",",,C","  390",",,C"
"CA002402354","2016-09-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    6",",,C","   26",",,C","  -12",",,C","    7",",,C","    2",",,C","  320",",,C"
"CA002402354","2016-09-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   40",",,C","  -14",",,C","   13",",,C","   30",",,C","  440",",,C"
"CA002402354","2016-09-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    9",",,C","   49",",,C","  -25",",,C","   12",",,C","   20",",,C","  700",",,C"
"CA002402354","2016-09-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","    0",",,C","  -32",",,C","  -16",",,C","   30",",,C","  560",",,C"
"CA002402354","2016-09-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   -1",",,C","  -32",",,C","  -17",",,C","   29",",,C","  460",",,C"
"CA002402354","2016-09-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","    0",",,C","  -34",",,C","  -17",",,C","   31",",,C","  320",",,C"
"CA002402354","2016-09-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   10",",,C","  -53",",,C","  -22",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-09-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   41",",,C","  -26",",,C","    8",",,C","   21",",,C","  440",",,C"
"CA002402354","2016-09-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C","   29",",,C","    9",",,C","   19",",,C","   15",",,C","  480",",,C"
"CA002402354","2016-09-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","   91",",,C","   22",",,C","   12",",,C","   17",",,C","    1",",,C","  430",",,C"
"CA002402354","2016-09-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   20",",,C","   -2",",,C","    9",",,C","    0",",,C","  570",",,C"
"CA002402354","2016-09-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   17",",,C","   -7",",,C","    5",",,C","    1",",,C","  520",",,C"
"CA002402354","2016-09-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   16",",,C","  -19",",,C","   -2",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-09-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   35",",,C","  -19",",,C","    8",",,C","   18",",,C","  350",",,C"
"CA002402354","2016-09-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   75",",,C","   -7",",,C","   34",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-09-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   49",",,C","    2",",,C","   26",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-09-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","   14",",,C","   26",",,C","   -9",",,C","    9",",,C","   30",",,C","  570",",,C"
"CA002402354","2016-09-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","   12",",,C","    4",",,C","  -16",",,C","   -6",",,C","   14",",,C","  460",",,C"
"CA002402354","2016-09-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","   40",",,C","   26",",,C","    3",",,C","   15",",,C","   12",",,C","  500",",,C"
"CA002402354","2016-09-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   21",",,C","  -11",",,C","    5",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-10-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   -1",",,C","  -32",",,C","  -17",",,C","   32",",,C","  460",",,C"
"CA002402354","2016-10-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   -4",",,C","  -30",",,C","  -17",",,C","   33",",,C","  690",",,C"
"CA002402354","2016-10-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","   -1",",,C","  -38",",,C","  -20",",,C","   28",",,C","  430",",,C"
"CA002402354","2016-10-04","68.7833","-81.25","9.0","HALL BEACH, NU CA",,,"    4",",,C","  -20",",,C","   -8",",,C","   35",",,C","  520",",,C"
"CA002402354","2016-10-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -20",",,C","  -72",",,C","  -46",",,C","   35",",,C","  570",",,C"
"CA002402354","2016-10-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -15",",,C","  -59",",,C","  -37",",,C","   32",",,C","  440",",,C"
"CA002402354","2016-10-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -15",",,C","  -39",",,C","  -27",",,C","   36",",,C","  390",",,C"
"CA002402354","2016-10-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -18",",,C","  -52",",,C","  -35",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-10-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C","  -41",",,C","  -74",",,C","  -58",",,C","   32",",,C","  440",",,C"
"CA002402354","2016-10-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -64",",,C"," -165",",,C"," -115",",,C","   32",",,C","  440",",,C"
"CA002402354","2016-10-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -65",",,C"," -181",",,C"," -123",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-10-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -40",",,C"," -174",",,C"," -107",",,C","   12",",,C","  320",",,C"
"CA002402354","2016-10-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C","  -36",",,C","  -75",",,C","  -56",",,C","    9",",,C","  500",",,C"
"CA002402354","2016-10-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -69",",,C"," -135",",,C"," -102",",,C","   33",",,C","  370",",,C"
"CA002402354","2016-10-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -107",",,C"," -160",",,C"," -134",",,C","   31",",,C","  370",",,C"
"CA002402354","2016-10-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -78",",,C"," -150",",,C"," -114",",,C","   26",",,C","  320",",,C"
"CA002402354","2016-10-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -70",",,C"," -141",",,C"," -106",",,C","   29",",,C","  370",",,C"
"CA002402354","2016-10-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -86",",,C"," -168",",,C"," -127",",,C","   28",",,C","  350",",,C"
"CA002402354","2016-10-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -37",",,C"," -131",",,C","  -84",",,C","   22",",,C","  460",",,C"
"CA002402354","2016-10-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -39",",,C"," -153",",,C","  -96",",,C","   31",",,C","  650",",,C"
"CA002402354","2016-10-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -137",",,C"," -176",",,C"," -157",",,C","   31",",,C","  460",",,C"
"CA002402354","2016-10-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -138",",,C"," -192",",,C"," -165",",,C","   31",",,C","  330",",,C"
"CA002402354","2016-10-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -103",",,C"," -186",",,C"," -145",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-10-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -74",",,C"," -140",",,C"," -107",",,C","   32",",,C","  350",",,C"
"CA002402354","2016-10-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -133",",,C"," -178",",,C"," -156",",,C","   31",",,C","  410",",,C"
"CA002402354","2016-10-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -73",",,C"," -133",",,C"," -103",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-10-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -92",",,C"," -173",",,C"," -133",",,C","   29",",,C","  650",",,C"
"CA002402354","2016-10-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","   13",",,C","  -71",",,C"," -123",",,C","  -97",",,C","   36",",,C","  630",",,C"
"CA002402354","2016-10-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -33",",,C"," -138",",,C","  -86",",,C","   29",",,C","  390",",,C"
"CA002402354","2016-10-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C","  -19",",,C","  -53",",,C","  -36",",,C","    6",",,C","  520",",,C"
"CA002402354","2016-10-31","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -40",",,C"," -144",",,C","  -92",",,C","    3",",,C","  540",",,C"
"CA002402354","2016-11-01","68.7833","-81.25","9.0","HALL BEACH, NU CA",,," -124",",,C"," -196",",,C"," -160",",,C","   28",",,C","  370",",,C"
"CA002402354","2016-11-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -124",",,C"," -195",",,C"," -160",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-11-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -123",",,C"," -203",",,C"," -163",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-11-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -85",",,C"," -209",",,C"," -147",",,C","   32",",,C","  330",",,C"
"CA002402354","2016-11-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -117",",,C"," -211",",,C"," -164",",,C","   31",",,C","  390",",,C"
"CA002402354","2016-11-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -144",",,C"," -226",",,C"," -185",",,C","   28",",,C","  350",",,C"
"CA002402354","2016-11-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -132",",,C"," -194",",,C"," -163",",,C","   31",",,C","  480",",,C"
"CA002402354","2016-11-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -123",",,C"," -203",",,C"," -163",",,C","   32",",,C","  440",",,C"
"CA002402354","2016-11-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -153",",,C"," -204",",,C"," -179",",,C","   32",",,C","  410",",,C"
"CA002402354","2016-11-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -171",",,C"," -220",",,C"," -196",",,C","   32",",,C","  410",",,C"
"CA002402354","2016-11-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -187",",,C"," -232",",,C"," -210",",,C","   33",",,C","  350",",,C"
"CA002402354","2016-11-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C"," -115",",,C"," -211",",,C"," -163",",,C","   36",",,C","  570",",,C"
"CA002402354","2016-11-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -172",",,C"," -233",",,C"," -203",",,C","   32",",,C","  500",",,C"
"CA002402354","2016-11-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -143",",,C"," -213",",,C"," -178",",,C","   31",",,C","  440",",,C"
"CA002402354","2016-11-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -119",",,C"," -158",",,C"," -139",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-11-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -107",",,C"," -156",",,C"," -132",",,C","    0",",,C","  390",",,C"
"CA002402354","2016-11-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -129",",,C"," -172",",,C"," -151",",,C","   36",",,C","  540",",,C"
"CA002402354","2016-11-18","68.7833","-81.25","9.0","HALL BEACH, NU CA",,," -116",",,C"," -162",",,C"," -139",",,C","   32",",,C","  500",",,C"
"CA002402354","2016-11-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -131",",,C"," -205",",,C"," -168",",,C","   31",",,C","  440",",,C"
"CA002402354","2016-11-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -111",",,C"," -237",",,C"," -174",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-11-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -167",",,C"," -263",",,C"," -215",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-11-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -134",",,C"," -266",",,C"," -200",",,C","   13",",,C","  430",",,C"
"CA002402354","2016-11-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -38",",,C"," -139",",,C","  -89",",,C","   12",",,C","  650",",,C"
"CA002402354","2016-11-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    6",",,C","  -97",",,C"," -231",",,C"," -164",",,C","   35",",,C","  540",",,C"
"CA002402354","2016-11-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -110",",,C"," -253",",,C"," -182",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-11-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -107",",,C"," -219",",,C"," -163",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-11-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -114",",,C"," -225",",,C"," -170",",,C","   20",",,C","  320",",,C"
"CA002402354","2016-11-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -59",",,C"," -116",",,C","  -88",",,C","   17",",,C","  410",",,C"
"CA002402354","2016-11-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -56",",,C"," -151",",,C"," -104",",,C","   17",",,C","  430",",,C"
"CA002402354","2016-11-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -69",",,C"," -183",",,C"," -126",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -51",",,C"," -106",",,C","  -79",",,C","   18",",,C","  320",",,C"
"CA002402354","2016-12-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -76",",,C"," -173",",,C"," -125",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -76",",,C"," -117",",,C","  -97",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C","  -95",",,C"," -139",",,C"," -117",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -116",",,C"," -239",",,C"," -178",",,C","   32",",,C","  410",",,C"
"CA002402354","2016-12-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -175",",,C"," -259",",,C"," -217",",,C","   34",",,C","  520",",,C"
"CA002402354","2016-12-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -247",",,C"," -282",",,C"," -265",",,C","   33",",,C","  590",",,C"
"CA002402354","2016-12-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -199",",,C"," -266",",,C"," -233",",,C","   32",",,C","  500",",,C"
"CA002402354","2016-12-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -173",",,C"," -245",",,C"," -209",",,C","   30",",,C","  500",",,C"
"CA002402354","2016-12-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -188",",,C"," -310",",,C"," -249",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -205",",,C"," -350",",,C"," -278",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -245",",,C"," -328",",,C"," -287",",,C","   31",",,C","  320",",,C"
"CA002402354","2016-12-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -288",",,C"," -320",",,C"," -304",",,C","   30",",,C","  350",",,C"
"CA002402354","2016-12-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -290",",,C"," -312",",,C"," -301",",,C","   31",",,C","  390",",,C"
"CA002402354","2016-12-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -234",",,C"," -308",",,C"," -271",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -231",",,C"," -344",",,C"," -288",",,C","   32",",,C","  330",",,C"
"CA002402354","2016-12-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -311",",,C"," -341",",,C"," -326",",,C","   31",",,C","  330",",,C"
"CA002402354","2016-12-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -310",",,C"," -330",",,C"," -320",",,C","   32",",,C","  430",",,C"
"CA002402354","2016-12-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -309",",,C"," -330",",,C"," -320",",,C","   31",",,C","  410",",,C"
"CA002402354","2016-12-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -301",",,C"," -320",",,C"," -311",",,C","   31",",,C","  440",",,C"
"CA002402354","2016-12-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -296",",,C"," -338",",,C"," -317",",,C","   30",",,C","  430",",,C"
"CA002402354","2016-12-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -222",",,C"," -330",",,C"," -276",",,C","   31",",,C","  390",",,C"
"CA002402354","2016-12-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -310",",,C"," -360",",,C"," -335",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -215",",,C"," -340",",,C"," -278",",,C","   31",",,C","  500",",,C"
"CA002402354","2016-12-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -213",",,C"," -271",",,C"," -242",",,C","   33",",,C","  430",",,C"
"CA002402354","2016-12-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -248",",,C"," -322",",,C"," -285",",,C","    0",",,C","    0",",,C"
"CA002402354","2016-12-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -177",",,C"," -251",",,C"," -214",",,C","   15",",,C","  390",",,C"
"CA002402354","2016-12-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -159",",,C"," -217",",,C"," -188",",,C","   11",",,C","  430",",,C"
"CA002402354","2016-12-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -163",",,C"," -211",",,C"," -187",",,C","    9",",,C","  410",",,C"
"CA002402354","2016-12-30","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -115",",,C"," -165",",,C"," -140",",,C","   11",",,C","  520",",,C"
"CA002402354","2016-12-31","68.7833","-81.25","9.0","HALL BEACH, NU CA","    2",",,C","  -76",",,C"," -128",",,C"," -102",",,C","    9",",,C","  590",",,C"
"CA002402354","2017-01-01","68.7833","-81.25","9.0","HALL BEACH, NU CA","    7",",,C","  -65",",,C"," -215",",,C"," -140",",,C","   19",",,C","  740",",,C"
"CA002402354","2017-01-02","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -131",",,C"," -195",",,C"," -163",",,C","   11",",,C","  370",",,C"
"CA002402354","2017-01-03","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -154",",,C"," -288",",,C"," -221",",,C","   33",",,C","  330",",,C"
"CA002402354","2017-01-04","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -213",",,C"," -329",",,C"," -271",",,C","   32",",,C","  320",",,C"
"CA002402354","2017-01-05","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -210",",,C"," -250",",,C"," -230",",,C","   16",",,C","  330",",,C"
"CA002402354","2017-01-06","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -221",",,C"," -319",",,C"," -270",",,C","   32",",,C","  390",",,C"
"CA002402354","2017-01-07","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -315",",,C"," -347",",,C"," -331",",,C","    0",",,C","    0",",,C"
"CA002402354","2017-01-08","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -256",",,C"," -334",",,C"," -295",",,C","   35",",,C","  390",",,C"
"CA002402354","2017-01-09","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0","T,,C"," -169",",,C"," -256",",,C"," -213",",,C","    3",",,C","  330",",,C"
"CA002402354","2017-01-10","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -239",",,C"," -405",",,C"," -322",",,C","    0",",,C","    0",",,C"
"CA002402354","2017-01-11","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -326",",,C"," -419",",,C"," -373",",,C","   34",",,C","  330",",,C"
"CA002402354","2017-01-12","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -218",",,C"," -343",",,C"," -281",",,C","    0",",,C","  500",",,C"
"CA002402354","2017-01-13","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -240",",,C"," -310",",,C"," -275",",,C","   32",",,C","  520",",,C"
"CA002402354","2017-01-14","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -307",",,C"," -329",",,C"," -318",",,C","   31",",,C","  460",",,C"
"CA002402354","2017-01-15","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -314",",,C"," -325",",,C"," -320",",,C","   31",",,C","  560",",,C"
"CA002402354","2017-01-16","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0","T,,C"," -202",",,C"," -370",",,C"," -286",",,C","   31",",,C","  520",",,C"
"CA002402354","2017-01-17","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -155",",,C"," -252",",,C"," -204",",,C","   17",",,C","  610",",,C"
"CA002402354","2017-01-18","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -249",",,C"," -354",",,C"," -302",",,C","   34",",,C","  540",",,C"
"CA002402354","2017-01-19","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -347",",,C"," -376",",,C"," -362",",,C","   32",",,C","  330",",,C"
"CA002402354","2017-01-20","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -306",",,C"," -368",",,C"," -337",",,C","   32",",,C","  350",",,C"
"CA002402354","2017-01-21","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -154",",,C"," -342",",,C"," -248",",,C","   21",",,C","  460",",,C"
"CA002402354","2017-01-22","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0","T,,C"," -127",",,C"," -235",",,C"," -181",",,C","   31",",,C","  670",",,C"
"CA002402354","2017-01-23","68.7833","-81.25","9.0","HALL BEACH, NU CA","    4",",,C"," -235",",,C"," -299",",,C"," -267",",,C","   31",",,C","  760",",,C"
"CA002402354","2017-01-24","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -143",",,C"," -305",",,C"," -224",",,C","   20",",,C","  430",",,C"
"CA002402354","2017-01-25","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -137",",,C"," -206",",,C"," -172",",,C","   22",",,C","  390",",,C"
"CA002402354","2017-01-26","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -132",",,C"," -162",",,C"," -147",",,C","    6",",,C","  430",",,C"
"CA002402354","2017-01-27","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -141",",,C"," -223",",,C"," -182",",,C","   35",",,C","  390",",,C"
"CA002402354","2017-01-28","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -223",",,C"," -329",",,C"," -276",",,C","   34",",,C","  440",",,C"
"CA002402354","2017-01-29","68.7833","-81.25","9.0","HALL BEACH, NU CA","    0",",,C"," -303",",,C"," -346",",,C"," -325",",,C","   34",",,C","  370",",,C"
